playerid,Name,Team,W,L,SV,G,GS,IP,K/9,BB/9,HR/9,BABIP,LOB%,GB%,HR/FB,ERA,xERA,FIP,xFIP,WAR,FA% (pi),vFA (pi),wFA (pi),FC% (pi),vFC (pi),wFC (pi),SI% (pi),vSI (pi),wSI (pi),CH% (pi),vCH (pi),wCH (pi),SL% (pi),vSL (pi),wSL (pi),CU% (pi),vCU (pi),wCU (pi),CS% (pi),vCS (pi),wCS (pi),FS% (pi),vFS (pi),wFS (pi),KN% (pi),vKN (pi),wKN (pi),SB% (pi),vSB (pi),wSB (pi),XX% (pi),Stf+ CH,Stf+ CU,Stf+ FA,Stf+ SI,Stf+ SL,Stf+ KC,Stf+ FC,Stf+ FS,Stuff+,Location+,Pitching+,Stf+ FO
19452,Jake Rogers,DET,0,0,0,1,0,1,0,9,0,0.4,0.33333333,0.4,0,18,15.21,6.170034122,9.698758376,-0.009212223,0.52941176,78.68817817,0.788162265,,,,,,,,,,0.47058824,68.8981781,-1.557465225,,,,,,,,,,,,,,,,,504.7,,,,-100.9,,,,-65.27647059,106.8294118,92.01176471,
19453,Shaun Anderson,- - -,0,0,0,16,0,23.1,7.328572127,4.62857187,1.54285729,0.367816092,0.45045045,0.417582417,0.105263157,8.485715095,4.99,5.570034351,6.214852733,-0.040508261,0.32951945,93.32160695,-6.322806045,,,,0.02974828,93.46076613,-0.213542573,0.01830664,86.39144897,-0.665115133,0.60640732,86.91730542,-3.627654321,0.01601831,82.64194162,0.230434846,,,,,,,,,,,,,,103.3666667,86.01428571,88.58068966,74.89166667,107.1393258,,,,98.53650404,95.61476526,96.42277088,
19454,Michael Rucker,CHC,0,0,1,20,0,28.1,9.529412834,3.494118039,1.588235472,0.346153846,0.52631579,0.457831325,0.172413793,6.988236078,5.73,4.722975473,4.234734301,-0.125261262,0.30876494,95.31510837,1.316495463,0.24501992,89.54075362,1.273036156,0.06175299,95.15494267,-3.662944362,0.07370518,90.54205817,-3.750116825,0.10956175,86.60517578,-0.297751933,0.20119522,81.39512106,1.174980838,,,,,,,,,,,,,,88.05555556,107.2919192,111.1422819,91.50625,135.5980769,,105.0631148,,108.5421589,100.811609,99.89959267,
19456,Kyle Funkhouser,DET,7,4,1,57,2,68.1,8.297562635,5.00487905,0.790244061,0.276595745,0.73951435,0.531578947,0.107142857,3.424390929,4.21,4.267595318,4.572048243,0.292774282,0.22203532,95.98239968,5.159615964,,,,0.39949537,95.60268863,-2.125151746,0.0765349,89.06630162,1.668059219,0.3019344,86.81566227,0.620253604,,,,,,,,,,,,,,,,,81.15543478,,100.6217054,94.10291667,129.5286908,,,,105.2332607,96.9923691,96.39209557,
19457,Bryan Garcia,DET,3,2,2,39,0,39.1,7.322035555,5.720340278,2.288136111,0.308943089,0.60655738,0.351145038,0.181818181,7.550849166,8.31,6.907323104,6.069354701,-0.918177962,0.55813953,94.17796415,-7.324435554,,,,,,,0.17783858,85.93837891,-5.161713388,0.26402189,86.81286431,-0.43372291,,,,,,,,,,,,,,,,,86.12769231,,82.21428571,84.33566085,118.2305699,,,,93.49822647,88.03519782,84.7781719,
19459,Jorge Alcala,MIN,3,6,1,59,0,59.2,9.201118887,1.960894189,1.508380145,0.244755245,0.67391304,0.440789473,0.178571428,3.921788378,3.6,4.05830243,3.53546903,0.246039554,0.37514384,97.53912241,-0.543854591,,,,0.05868815,97.23878868,0.607295256,0.15765247,90.06637061,1.569128487,0.40851554,89.81137764,9.533469811,,,,,,,,,,,,,,,,,132.5785185,,87.21987768,118.7867925,136.360452,,,,115.7917808,105.8800228,107.8523973,
19479,Aaron Civale,CLE,12,5,0,21,21,124.1,7.166220132,2.24396792,1.664879425,0.249266862,0.78519856,0.45,0.171641791,3.836461283,4.76,4.826870651,4.323582628,0.725814581,0.22555205,91.49531978,-7.725978546,0.25026288,87.78207885,14.22926497,0.10357518,91.87343353,-3.595627066,,,,0.11882229,83.49718266,-1.362099387,0.16298633,77.11360257,6.001456551,,,,0.13880126,85.67365797,-2.640614528,,,,,,,,,100.1990323,57.58434579,68.17918782,119.880531,,104.609434,61.57121212,85.44385504,104.0106092,100.9356092,
19480,Ryan Hartman,HOU,0,0,0,1,0,2.1,7.714286765,0,3.857143383,0.285714286,1,0.25,0.25,3.857143383,3.87,7.027177505,4.480369375,-0.053237915,0.63043478,89.37402344,-0.799376328,,,,,,,0.26086957,83.54492696,-0.079033583,0.04347826,81.68449402,0.153215542,0.06521739,74.92059835,0.331016481,,,,,,,,,,,,,,60.5,70.1,61.8,,114.2,,,,64.28043478,98.6,92.9673913,
19482,Andrew Vasquez,LAD,0,0,0,2,0,1.2,16.20000618,0,0,0.333333333,0,1,0,0,0.38,-0.429967251,-0.429967251,0.145264626,,,,,,,0.11111111,91.07733154,0.153490812,,,,0.88888889,81.73001099,0.646884378,,,,,,,,,,,,,,,,,,,,175.3,158.1333333,,,,146.7679245,99.19622642,117.2924528,
19487,Devin Smeltzer,MIN,0,0,0,1,0,4.2,5.785715074,1.928571691,0,0.090909091,0.75,0.454545454,0,0,4.45,3.812891353,5.703279603,0.039265648,0.40384615,86.5254255,1.330420259,,,,,,,0.5,79.98914513,1.586452186,0.07692308,78.9490509,-0.301517643,0.01923077,73.77960205,-0.35193336,,,,,,,,,,,,,,96.7,82.2,82.4,,79.6,,,,89.33076923,96.54807692,88.75192308,
19516,Raynel Espinal,BOS,0,0,0,1,0,2,0,4.5,0,0.285714286,0.33333333,0.428571428,0,9,5.73,4.670034122,6.434396249,-0.003557778,0.75,93.51831055,-0.337885424,,,,,,,0.25,87.13220893,0.136295661,,,,,,,,,,,,,,,,,,,,90.3,,88.3,100.1,,,,,89.45555556,84.91388889,81.18333333,
19531,Jason Foley,DET,0,0,0,11,0,10.1,5.225807095,4.354839246,0.870967849,0.233333333,0.89041096,0.548387096,0.125,2.612903547,5.4,5.589389259,5.697282531,-0.10822124,0.14141414,96.19027274,1.102168307,,,,0.58080808,95.82819293,0.238236215,0.03030303,90.17478434,0.132761292,0.24747475,85.93238799,-2.272661496,,,,,,,,,,,,,,,,,89.43333333,,99.952,101.2449153,121.1591837,,,,105.6520202,88.37020202,89.35505051,
19535,Ryan Hendrix,CIN,5,1,0,36,0,31.2,9.947371017,4.547369608,2.273684804,0.304878049,0.69587629,0.397727272,0.258064516,5.96842261,5.26,5.854245349,4.297252077,-0.387180448,0.44259259,96.55962343,-5.826483607,,,,,,,0.00555556,91.39649455,0.380145207,0.55185185,86.02616401,0.218721505,,,,,,,,,,,,,,,,,,81.7,91.0223176,23.3,141.0329966,,103.1,,118.205709,94.5985267,97.2679558,
19541,Jimmy Lambert,CHW,1,1,0,4,3,13,6.923077431,4.153846459,2.076923229,0.333333333,0.75757576,0.214285714,0.136363636,6.230769688,8.16,6.477726673,6.463570271,-0.045763373,0.52439024,93.73548972,-0.929970708,,,,,,,0.21138211,85.04835041,-1.363006767,0.21544715,82.1325269,-0.877292875,0.04878049,75.7724762,-0.232196037,,,,,,,,,,,,,,106.8076923,,75.15813953,,118.2113208,88.10833333,,,91.75569106,95.53414634,92.17642276,
19545,Stephen Nogosek,NYM,0,1,0,1,0,3,15,0,6,0.2,1,0.285714285,0.5,6,4.86,8.503367456,2.189183625,-0.121280462,0.625,93.86900228,-0.284573898,,,,,,,0.02083333,87.39990234,-0.040204365,0.29166667,85.42696708,-0.766260453,0.0625,77.09516907,0.141557276,,,,,,,,,,,,,,54,64,110.2,,91.7,,128.9,,102.2958333,108.7375,111.0458333,
19546,Jon Duplantier,ARI,0,3,0,4,4,13,8.307692917,5.538461945,3.461538715,0.325581395,0.45454545,0.489361702,0.333333333,13.15384712,7.12,8.631572985,5.667375221,-0.417173266,0.37777778,91.07304113,-2.818423834,,,,0.23703704,90.96204376,-3.690557692,0.08888889,83.57530212,-0.700208779,0.15925926,84.21944268,1.20250893,0.13703704,78.93087521,-1.491343576,,,,,,,,,,,,,,111.4041667,,85.81919192,95.80666667,87.98863636,79.79444444,,,90.51759259,97.00185185,91.56203704,
19548,JD Hammer,PHI,1,1,0,20,0,20,9.900001888,4.950000944,1.350000257,0.321428571,0.77181208,0.423728813,0.142857142,4.950000944,3.84,4.870034447,4.772614661,0.028463004,0.61481481,94.21860097,-1.64724575,,,,,,,,,,0.3654321,83.15512827,-0.252542384,0.01975309,77.58061218,-0.019166697,,,,,,,,,,,,,,,86.18,101.07875,90.92222222,108.9768212,,,,103.6138272,98.48419753,97.27407407,
19558,Geoff Hartlieb,- - -,0,0,0,7,0,9,9.000000954,11.00000117,0,0.37037037,0.54166667,0.444444444,0,11.00000117,5.77,5.836701072,7.601063385,-0.074872019,0.02347418,96.04914551,-0.096009661,,,,0.53521127,94.39515659,-1.552719466,,,,0.44131455,85.01821185,-1.880487196,,,,,,,,,,,,,,,,,,,73.67083333,76.28169014,109.2244681,,,,90.2314554,87.50375587,85.03380282,
19561,Bernardo Flores Jr.,STL,0,0,0,1,0,0,0,18,0,1,0.66666667,0,0,9,27.41,9.170034122,9.170034122,0,0.58333333,88.50127302,-0.531547725,,,,,,,0.16666667,77.83300018,-0.001210798,,,,0.25,70.77950033,-0.579266988,,,,,,,,,,,,,,108.3,106.4,91.1,45.8,,,,,78.91666667,42.225,42.60833333,
19569,David Bednar,PIT,3,1,3,61,0,60.2,11.42307812,2.818681614,0.741758319,0.259259259,0.8490566,0.414285714,0.092592592,2.225274958,2.51,2.692012094,3.191059754,1.172005653,0.55781585,96.96170226,8.880277213,,,,,,,,,,,,,0.23554604,77.75563743,2.693872001,,,,0.20663812,89.73049911,2.023268677,,,,,,,,,100.955,121.8163148,,,,,117.5891192,116.0080559,104.5455424,109.5802363,
19574,JoJo Romero,PHI,0,0,0,11,0,9,8.000001695,4.000000848,4.000000848,0.296296296,0.78947368,0.548387096,0.5,7.000001483,5.99,8.83670199,4.62724521,-0.446236581,0.3372093,95.30606816,-1.519306269,0.00581395,89.41529846,-0.049659297,0.28488372,94.57882254,-0.88396614,0.20348837,86.07541155,-0.952567738,0.16860465,83.81352707,-1.202682048,,,,,,,,,,,,,,,,,82.56,,75.18166667,67.62978723,128.3789474,,99.65,,82.66875,106.0943182,100.0903409,
19583,Sean Poppen,- - -,1,1,1,24,0,22.2,10.32353233,3.573530424,0.794117872,0.414285714,0.62189055,0.486111111,0.125,5.161766167,5.37,3.611210718,3.709584012,0.187121568,0.0270936,94.82641602,-0.604359038,,,,0.5,94.39490889,1.545952506,0.09359606,86.32906783,-0.467371587,0.37931034,84.10052966,-4.055147149,,,,,,,,,,,,,,,,,77.06,,,74.7516129,110.2136364,,,,88.06625616,98.03423645,95.58399015,
19614,Cionel Pérez,CIN,1,2,0,25,0,24,9.37500298,7.500002384,1.875000596,0.262295082,0.58823529,0.515151515,0.2,6.375002027,4.3,6.295035116,5.424578721,-0.281880796,0.64317181,96.30418584,-0.181100257,,,,,,,0.07709251,89.07207031,-1.35020883,0.27973568,82.69511257,-0.712783281,,,,,,,,,,,,,,,,,74.76285714,,83.96164384,,108.3244094,,,,90.12783964,90.4233853,86.1674833,
19618,Jordan Hicks,STL,0,0,0,10,0,10,9.000001717,9.000001717,0,0.208333333,0.6,0.708333333,0,5.40000103,3.3,4.170034313,4.875779298,0.017456697,0.02475248,101.159198,-0.211040068,,,,0.66336634,99.8718371,1.257927172,0.03465347,90.87213135,0.904454712,0.27722772,87.60692487,-0.730227217,,,,,,,,,,,,,,,,,,,162.3666667,114.7154412,114.725,,96.43125,,107.9961538,91.52403846,93.18701923,
19647,Matt Foster,CHW,2,1,1,37,0,39,9.230771037,3.000000587,2.076923483,0.309090909,0.68281938,0.288135593,0.152542372,6.000001174,5.77,5.272598636,4.941761789,-0.113809355,0.63923182,93.69122183,3.139785804,0.03155007,90.13028618,-2.384637661,,,,0.22496571,84.44923661,-6.745500199,0.1042524,85.26320929,0.510895304,,,,,,,,,,,,,,,,,90.11829268,,101.3490281,,111.1181818,,99.648,,99.79602195,101.2844993,101.2995885,
19665,Kyle Wright,ATL,0,1,0,2,2,6.1,8.526316217,7.105263515,2.842105406,0.277777778,0.68181818,0.421052631,0.2,9.94736892,11.68,9.643718658,8.324290371,-0.26807341,0.35338346,93.67849277,-0.708962224,,,,0.15789474,92.53659784,-0.290379457,0.07518797,87.18206177,-0.614999324,0.27067669,87.32052273,-2.185791276,0.14285714,80.78961503,-0.350081056,,,,,,,,,,,,,,82.98888889,,74.6826087,84.43043478,94,122.2315789,,,91.29342105,79.46710526,76.19276316,
19677,Gregory Soto,DET,6,3,18,62,0,63.2,10.74345721,5.654451165,0.989528954,0.256578947,0.73834197,0.448717948,0.120689655,3.392670699,3.6,4.143856268,4.321861584,0.404805392,0.06366048,98.42305501,0.956754755,,,,0.56056587,98.33403983,-4.790294524,,,,0.37577365,88.46309743,9.102351744,,,,,,,,,,,,,,,,,,,115.652381,117.342926,116.7978824,,,,117.1006189,94.8428824,99.93324492,
19682,Jordan Sheffield,COL,0,0,0,30,0,29.1,6.136364301,3.988636796,0.61363643,0.215189873,0.73717949,0.444444444,0.0625,3.375000366,3.76,4.226852419,5.265247579,0.202483803,0.64692982,96.56959084,4.192086164,,,,,,,0.16885965,90.25264433,2.944741551,0.18421053,88.09175618,-0.349647086,,,,,,,,,,,,,,,,,96.99090909,,115.907483,137.4,120.073494,,,,113.5004474,92.50223714,95.69217002,
19686,Kyle Cody,TEX,0,2,0,7,0,11.1,11.11764831,1.588235472,2.382353208,0.393939394,0.5952381,0.457142857,0.25,7.941177362,6.11,5.464152027,3.891123514,-0.110337906,0.3923445,95.42926472,-1.62433061,,,,0.09569378,95.67562866,-1.868917976,0.14354067,85.77392578,0.750815105,0.36842105,83.87360491,-1.201574337,,,,,,,,,,,,,,,,,113.9933333,,64.47682927,99.77,115.4311688,,,,93.73444976,100.1751196,97.47464115,
19695,Connor Seabold,BOS,0,0,0,1,1,3,0,6,3,0.222222222,0.83333333,0.4,0.25,6,10.35,9.503367456,7.522516958,-0.118251987,0.62790698,90.64454029,-0.621025614,,,,,,,0.11627907,80.24102173,-0.740603004,0.20930233,81.839898,0.948710155,0.04651163,76.88044739,0.08227554,,,,,,,,,,,,,,78.6,88.2,55.1,,,,,,71.09423077,94.12307692,89.84230769,
19712,Patrick Murphy,- - -,0,3,0,25,0,28,9.321430794,3.214286481,0.964285944,0.341463415,0.66176471,0.458823529,0.142857142,5.142858369,4.99,3.99146289,3.921877325,0.187538095,0.37242798,96.73003375,-0.343844119,,,,0.28395062,96.25647503,2.224842962,0.01440329,89.962677,-1.545845967,,,,0.32921811,82.87717285,-2.623363443,,,,,,,,,,,,,,56.55714286,85.806875,108.3280702,92.67635135,,,,,95.04294169,95.2372721,95.79165743,
19716,Dustin May,LAD,1,1,0,5,5,23,13.69565217,2.347826087,1.565217391,0.255319149,0.86206897,0.56,0.4,2.739130435,3.03,3.300468905,1.806713308,0.511112452,0.19113573,98.84091231,0.005696636,0.18282548,93.40360884,1.696969192,0.39889197,98.18795437,-2.462105971,,,,,,,0.22714681,86.91500929,3.586864505,,,,,,,,,,,,,,,140.25,132.4333333,93.83055556,,,95.74242424,,112.3950954,104.966485,107.6847411,
19731,Kodi Whitley,STL,0,0,0,25,0,25.1,9.592107189,4.263158751,0.355263229,0.229508197,0.7421875,0.387096774,0.038461538,2.486842605,3.25,2.972665662,4.270300736,0.379253268,0.56857855,93.99190481,1.794682465,,,,,,,0.28428928,84.97820724,3.371644575,0.14713217,84.7344081,2.629562184,,,,,,,,,,,,,,,,,67.73839286,,98.54035088,,124.052459,,,,93.81820449,97.26558603,98.20498753,
19742,Anthony Bender,MIA,3,2,3,60,1,61.1,10.41847977,2.934783035,0.733695759,0.275862069,0.765625,0.496644295,0.121951219,2.788043883,3.03,3.186338473,3.305993607,1.015918713,0.01336074,97.41348501,-0.317704599,,,,0.51695786,96.91952424,5.481146745,0.00719424,90.2723999,-0.855483204,0.46248715,84.6449844,3.869235087,,,,,,,,,,,,,,,,,128.1857143,,118.075,84.95753968,111.4935556,,,,97.94953751,96.9274409,99.21120247,
19753,Jonathan Loáisiga,NYY,9,4,5,57,0,70.2,8.787737114,2.037736142,0.382075527,0.276041667,0.79096045,0.609375,0.066666666,2.165094651,2.18,2.575694414,3.14734019,2.365932941,0.03775322,98.14385242,-1.998798396,,,,0.54972376,98.43941059,10.88187508,0.18416206,90.1659668,3.154832713,0.22559853,87.23192761,5.162502624,0.00184162,82.99349976,0.215728775,,,,,,,,,,,,,0.00092081,91.0735,153.3013575,135.7595238,125.1667785,174.6923077,,,,126.1827331,105.7048938,112.1134811,
19754,Reiver Sanmartin,CIN,2,0,0,2,2,11.2,8.485714748,1.542857227,0,0.352941176,0.85714286,0.470588235,0,1.542857227,3.18,1.798605476,3.462147001,0.506075084,0.27624309,89.88646484,2.552753959,,,,0.20441989,89.18578442,-0.529109072,0.24309392,84.32425204,-0.110734999,0.27624309,80.41861328,0.222424708,,,,,,,,,,,,,,,,,76.925,,104.6235294,68.93333333,93.292,,,,87.71555556,104.4627778,99.19722222,
19755,Shohei Ohtani,LAA,9,2,0,23,23,130.1,10.77237894,3.03836329,1.035805667,0.269480519,0.79389313,0.449685534,0.132743362,3.176470712,3.32,3.515302678,3.548854498,2.959517241,0.4400592,95.65549678,-6.70749449,0.12136162,87.01374333,1.880849555,0.00049334,92.41429901,0.04113777,,,,0.21904292,82.31721565,10.44985097,0.03650715,74.95061761,-1.880090449,,,,0.18253577,88.20199535,14.17867202,,,,,,,,,93.77971014,97.8956278,,125.6884444,,90.42168675,168.4220708,117.739201,98.30436954,105.2506034,
19766,Seth Elledge,STL,0,0,0,11,0,11.2,8.485716135,5.400001177,0.77142874,0.375,0.76530612,0.363636363,0.076923076,4.628572438,5.26,4.455748688,5.307466672,0.006170713,0.68778281,94.16908023,1.950135667,,,,,,,0.01357466,86.48876953,-0.085609987,,,,0.29864253,83.10953036,-4.026040316,,,,,,,,,,,,,,44.1,,,93.8124183,114.5818182,,,,99.56515837,92.93122172,92.26153846,
19769,Will Vest,SEA,1,0,0,32,0,35,6.942858656,4.628572438,0.514285826,0.339622642,0.60498221,0.433962264,0.0625,6.171429917,5.37,4.17003434,5.040308474,0.104919702,0.56743421,93.75250793,3.463055238,,,,0.00164474,93.89099884,-0.028536662,0.19736842,84.76325684,-1.19554377,0.23355263,85.328125,-5.379726846,,,,,,,,,,,,,,,,,81.90084034,,76.64797688,,98.12377622,,,,82.6946932,98.0172471,93.93432836,
19784,Justin Garza,CLE,2,1,0,21,0,28.2,9.104653182,5.651164044,1.56976779,0.289473684,0.76315789,0.367088607,0.172413793,4.70930337,6.9,5.297941571,4.815377569,-0.214286685,0.53677932,95.06688368,0.092328433,0.29423459,90.03842246,-0.176520515,,,,0.08151093,85.27400915,-0.403183956,0.08747515,83.86525102,-1.655627415,,,,,,,,,,,,,,,,,80.70731707,,105.925,112.8677291,96.9826087,,111.5096552,,108.2634195,97.77972167,97.41789264,
19789,Anthony Castro,TOR,1,2,1,25,0,24.2,11.67567778,2.918919446,1.459459723,0.306451613,0.66901408,0.484848484,0.16,4.743244099,3.78,4.021385627,3.70148232,0.218334332,0.51428571,94.94726563,-0.625971254,,,,,,,0.01318681,89.0995992,0.077869035,,,,0.47252747,83.87146621,-0.396286149,,,,,,,,,,,,,,37.35,,107.595671,91.5,115.0204651,,,,110.3079823,94.91751663,99.19889135,
19795,Keegan Thompson,CHC,3,3,1,32,6,53.1,9.281251549,5.231250873,1.518750253,0.267123288,0.8625731,0.430463576,0.16981132,3.375000563,5.33,5.157534454,4.717119244,-0.262618959,0.46871992,93.94148245,-1.442013986,0.27237729,89.88556275,-3.973606586,0.00962464,92.02777405,0.024683699,0.02213667,86.78141984,0.141564965,,,,0.22714148,82.58089951,2.540315747,,,,,,,,,,,,,,53.95454545,105.0941441,89.09080717,81.19230769,,,119.2171103,,100.0542104,98.11774802,96.96239978,
19800,Wil Crowe,PIT,4,8,0,26,25,116.2,8.562857754,4.397143171,1.928571566,0.310769231,0.74025974,0.429394812,0.187969924,5.477143248,5.23,5.672891444,4.898549927,-0.276158412,0.35006909,93.91768313,-17.01436691,,,,0.11699678,93.11798847,0.760877963,0.1819438,85.28228064,-0.250278041,0.24735145,85.45865772,-0.793452214,0.10363888,80.61902601,-4.766224716,,,,,,,,,,,,,,96.96734177,96.37268722,97.54788918,80.79490196,113.9300373,,,,99.38767289,97.17639391,97.81635624,
19804,Bryan Baker,TOR,0,0,0,1,0,1,9,0,0,0.333333333,1,0,0,0,4.92,1.170034122,4.698758376,0.031323049,0.73684211,94.66929408,0.669206161,,,,,,,,,,0.26315789,87.78952026,-0.33899378,,,,,,,,,,,,,,,,,,,120.7,,139.8,,,,112.3666667,105.4333333,106.3416667,
19805,Daniel Castano,MIA,0,2,0,5,4,20.1,5.75409872,3.540983828,1.327868935,0.28358209,0.70895522,0.388059701,0.130434782,4.868852763,6.35,5.13724736,5.214968459,0.05015856,0.37237237,90.98538208,-3.366323695,0.03903904,87.46597994,0.185326725,0.10510511,88.69855303,-1.58143793,0.13213213,81.52265861,-0.732495215,0.35135135,80.66287779,2.62935916,,,,,,,,,,,,,,,,,93.30888889,,59.77686567,61.56176471,101.1888889,,107.9,,79.56850019,99.41907541,95.64350019,
19826,Riley Smith,ARI,1,4,1,24,6,67.1,4.811881552,2.004950647,1.336633764,0.322033898,0.64835165,0.432098765,0.114942528,6.01485194,5.23,4.877955044,5.22695762,-0.067946434,0.01867414,92.96167908,1.045119222,,,,0.56022409,92.86866211,-8.494128834,0.17086835,86.42377476,-3.170694508,0.14285714,83.54215176,-2.018967643,0.10737628,79.32829484,-0.668971427,,,,,,,,,,,,,,85.49395604,101.9086957,75.18,87.44039088,106,,59.85327103,,86.69050858,106.1452945,99.96906625,
19845,Alex Wells,BAL,2,3,0,11,8,42.2,5.484375082,3.37500005,2.109375031,0.302816901,0.68965517,0.296052631,0.149253731,6.750000101,6.77,6.33409667,6.057821567,-0.09709961,0.50795756,88.62259174,-5.776853628,,,,,,,0.13793103,83.28893104,-1.273981657,0.16047745,81.29202044,2.439348094,0.19363395,72.71433624,-5.035812788,,,,,,,,,,,,,,0.172115385,116.8945205,93.00992167,,107.3338843,,,,87.12824934,96.75344828,94.14005305,
19848,Darwinzon Hernández,BOS,2,2,0,48,0,40,12.15000348,6.975001996,1.125000322,0.275862069,0.82758621,0.455555555,0.178571428,3.375000966,4.48,4.795034587,4.405087964,-0.159602538,0.74005305,95.10329861,1.893560983,,,,,,,,,,0.20822281,83.79312425,-3.12776684,0.05172414,79.77028245,-0.158176266,,,,,,,,,,,,,,,93.32439024,102.7264973,45.32857143,101.5490323,,,,101.5055182,96.26137281,95.92880215,
19853,Michael King,NYY,2,4,0,22,6,63.1,8.810527023,3.41052659,0.852631647,0.288135593,0.73791349,0.453038674,0.107142857,3.552631864,4.76,3.86477102,4.193259664,0.683571965,0.08820614,95.36168473,3.98683745,0.15460852,88.06922952,-0.811508104,0.52923687,93.90082953,5.279829934,0.12487611,84.91119869,-0.232011646,0.10208127,79.67957847,-1.681738678,0.00099108,74.70439911,-0.035847388,,,,,,,,,,,,,,88.2,121.9333333,119.5426966,96.11794393,109.0489684,,99.39215686,,100.0979564,100.847444,101.5569966,
19865,Charlie Barnes,MIN,0,3,0,9,8,38,4.736842343,3.789473874,0.947368469,0.320610687,0.64569536,0.378787878,0.071428571,5.921052929,6.11,5.06477106,6.296462676,0.147094429,0.44122137,89.91679113,-4.651397847,,,,,,,0.29160305,79.4541169,-1.091989905,0.24274809,81.91143991,0.10977653,0.02442748,73.72444534,-0.286963508,,,,,,,,,,,,,,60.54764398,51.3875,,49.5567474,115.4716981,,,,68.80717557,95.81358779,89.73664122,
19866,Brandon Bielak,HOU,3,4,1,28,2,50,8.280000948,3.780000433,0.900000103,0.300699301,0.66153846,0.438356164,0.104166666,4.500000515,4.03,4.070034225,4.463821912,0.227975769,0.4,94.08140847,0.965903763,0.04670659,90.10512445,-0.019155212,0.16407186,93.52372218,0.849225879,0.11616766,88.38816598,2.658876322,0.16886228,83.0613399,-3.963094406,0.10419162,80.36376111,1.794220868,,,,,,,,,,,,,,95.85463918,89.04883721,94.52985075,80.77348485,105.4056738,,85.34772727,,93.26658683,100.1929341,98.10670659,
19867,Griffin Canning,LAA,5,4,0,14,13,62.2,8.904256087,4.021276943,2.010638471,0.296511628,0.71236559,0.351351351,0.184210526,5.601064313,4.73,5.483864109,4.719367048,0.129342608,0.40740741,93.63394082,-6.695901096,,,,,,,0.21296296,89.22684326,0.510618545,0.27037037,88.2148032,-2.880463772,0.10925926,81.92530073,-2.637506209,,,,,,,,,,,,,,100.560262,87.52,106.7668934,,114.1158621,,,,105.3664403,99.25255098,102.3232307,
19868,Drew Carlton,DET,0,0,0,4,0,3.2,2.45454588,9.818183521,2.45454588,0.384615385,0.93023256,0.23076923,0.125,4.90909176,9.51,9.442762483,9.746825357,-0.137260929,0.57534247,89.92235166,-2.3449081,,,,,,,0.1369863,84.74290771,1.033988159,0.28767123,79.2533424,-1.462101467,,,,,,,,,,,,,,,,,56.89,,75.87857143,,92.3047619,,,,68.1426087,91.5426087,77.95478261,
19871,Tucker Davidson,ATL,0,0,0,4,4,20,8.1,3.6,1.35,0.222222222,0.79787234,0.410714285,0.142857142,3.6,5.99,4.520034122,4.422614355,0.190310881,0.49834983,93.03403094,-2.850152183,,,,,,,0.00660066,85.44584656,0.030745074,0.40264026,86.89156954,3.904068254,0.09240924,78.68184117,-0.066384573,,,,,,,,,,,,,,3.4,103.1392857,57.68410596,,129.1614754,,,,90.0620915,96.66372549,95.64509804,
19876,Kevin Ginkel,ARI,0,1,0,32,0,28.1,9.847060591,4.447059622,2.223529811,0.306666667,0.60773481,0.419753086,0.21875,6.352942317,5.33,5.887681669,4.668608087,-0.43994686,0.59172662,94.72143332,-3.945094824,,,,,,,0.00359712,84.86219788,-0.093800738,0.4028777,83.88887242,-2.713537443,,,,,,,,,,,,,,,,0.00179856,,,82.22292994,,109.2645161,,,,93.45620301,92.96804511,95.42537594,
19879,Tanner Houck,BOS,1,5,1,18,13,69,11.34782671,2.739130586,0.521739159,0.317365269,0.66326531,0.482142857,0.074074074,3.521739325,3.2,2.575831191,3.20301318,2.256080836,0.38555265,94.69851664,5.574719992,,,,0.17145344,93.35234325,0.250267792,,,,0.37075718,84.5981984,5.051317293,,,,,,,0.07223673,85.91934241,1.284253649,,,,,,,,,,78.54740406,98.12666667,131.6316901,,,83.25294118,101.8138776,99.28668298,97.88879349,
19881,Gabe Klobosits,WSN,0,1,0,11,0,11.1,3.970588681,3.970588681,0,0.317073171,0.57894737,0.425,0,5.558824153,3.65,3.875916555,6.833818099,0.151145667,0.65979381,94.79940033,0.487441294,,,,,,,,,,0.14948454,87.14938881,-0.470642228,,,,,,,0.19072165,88.03891074,0.332150139,,,,,,,,,,74.1125,,119.6925926,,,164.4666667,98.61875,99.28020833,96.965625,
19883,Alex Lange,DET,1,3,1,36,0,35.2,9.84112325,4.037383897,1.261682468,0.323232323,0.7755102,0.442307692,0.161290322,4.037383897,5.92,4.403679202,4.114760251,0.062372353,0.4524181,96.5764278,-6.073472392,0.00468019,87.5043335,-0.023246277,,,,0.15132605,89.16468669,2.244952146,,,,0.39157566,84.76571838,0.424999423,,,,,,,,,,,,,,108.6927835,112.9054054,101.167474,179,105.09375,,,,108.8273243,92.95589569,98.6861678,
