playerid,Name,Team,W,L,SV,G,GS,IP,K/9,BB/9,HR/9,BABIP,LOB%,GB%,HR/FB,ERA,xERA,FIP,xFIP,WAR,FA% (pi),vFA (pi),wFA (pi),FC% (pi),vFC (pi),wFC (pi),SI% (pi),vSI (pi),wSI (pi),CH% (pi),vCH (pi),wCH (pi),SL% (pi),vSL (pi),wSL (pi),CU% (pi),vCU (pi),wCU (pi),CS% (pi),vCS (pi),wCS (pi),FS% (pi),vFS (pi),wFS (pi),KN% (pi),vKN (pi),wKN (pi),SB% (pi),vSB (pi),wSB (pi),XX% (pi),Stf+ CH,Stf+ CU,Stf+ FA,Stf+ SI,Stf+ SL,Stf+ KC,Stf+ FC,Stf+ FS,Stuff+,Location+,Pitching+,Stf+ FO
10123,Kyle Gibson,STL,8,8,0,30,30,169.2,8.009823663,3.607072908,1.220039366,0.289915966,0.70717131,0.447580645,0.13372093,4.243615186,4.87,4.421882604,4.192405847,1.460535765,0.13241679,91.61108265,-5.506723128,0.2105644,88.75676546,1.573967397,0.26374819,90.91040809,1.127611082,0.10021708,85.11705353,3.821092248,0.21128799,80.86556881,3.140505482,0.08176556,78.41539339,-3.154394012,,,,,,,,,,,,,,98.76945455,102.1062762,80.3420765,83.60315068,103.8063047,,95.71578045,,93.10474106,97.7154267,95.14434719,
10197,Shelby Miller,DET,6,8,2,51,0,55.2,7.922157136,2.101796791,1.455090086,0.214765101,0.60344828,0.398734177,0.123287671,4.526946935,3.75,4.477857263,4.358874253,-0.203437731,0.60588235,93.62597087,6.979048084,0.20588235,88.37628348,0.290621128,,,,,,,,,,,,,,,,0.18823529,86.87855225,-1.923287839,,,,,,,,,,109.7167641,,95.94135802,,70.9,96.88709677,105.5182844,98.08984199,99.7489842,
10200,Tucker Barnhart,ARI,0,0,0,1,0,1,0,0,9,0.5,0.76923077,0.571428571,0.5,18,,16.16647978,6.190496591,-0.064920798,1,45.99662642,-2.0249165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10233,Aroldis Chapman,PIT,5,5,14,68,0,61.2,14.30270418,5.691892479,0.729729805,0.32231405,0.69230769,0.448,0.106382978,3.794594986,2.98,3.036750035,3.135091587,1.108228803,0.33511111,97.87747638,0.288727269,,,,0.27644444,99.88634822,0.389218003,,,,0.26577778,87.05323735,0.997034691,,,,,,,0.12266667,91.46214051,2.698891629,,,,,,,,,,96.05025907,237.2072607,99.94033333,,,97.58666667,134.1421099,95.6447695,105.8658688,
10310,Zack Wheeler,PHI,16,7,0,32,32,200,10.08,2.34,0.9,0.246376812,0.80116959,0.426,0.102564102,2.565,2.8,3.126479778,3.300687974,5.428380013,0.41320996,95.46789937,12.15558378,,,,0.19144863,94.83119141,16.63804086,,,,0.22016592,87.79489357,5.578369617,0.10178685,81.97311545,-3.059467915,,,,0.07338864,86.38545346,3.442349717,,,,,,,,,110.2393443,100.6493661,111.4603774,128.1567282,,91.63462898,93.96785714,106.0229419,104.3208998,107.8511806,
10314,Erasmo Ramírez,TBR,3,0,1,13,0,20.2,6.532258868,4.354839246,2.177419623,0.12962963,0.6875,0.372881355,0.15625,4.354839246,4.49,6.456802764,5.652815681,-0.532832921,0.01986755,91.87643433,0.714100525,0.4205298,89.29290723,-4.900133107,0.39403974,91.14410452,4.317418527,0.06622517,83.61248169,0.306898821,,,,0.09933775,80.6541748,0.440808639,,,,,,,,,,,,,,110.06,84.95185185,77.725,80.40847458,,,84.42416667,,85.40364238,103.9824503,97.16092715,
10315,Michael Tonkin,- - -,4,4,2,57,0,79.1,9.642859152,3.403362054,0.680672411,0.303317536,0.65261044,0.410138248,0.08,3.630252857,4.34,3.44379076,3.890017288,0.640884757,0.37253521,93.22137601,2.391890228,,,,0.17605634,92.39159473,2.451963775,,,,0.45070423,83.14010162,-2.221463904,,,,,,,,,,,,,,,,0.00070423,,,109.7309125,81.88453069,106.2773247,,,,103.8646729,97.982338,98.56382503,
10472,Enrique Hernández,LAD,0,0,0,4,0,4.1,0,0,0,0.277777778,0.6,0.111111111,0,4.153846459,7.14,3.166479778,5.608955075,0.036905576,1,51.8836263,0.43403836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-33,93.5,67.5,
10591,Scott Alexander,OAK,1,3,0,45,0,38.2,7.21551914,3.491380229,0.698276046,0.256880734,0.77625571,0.6,0.111111111,2.560345501,4.02,3.8906179,3.937796196,0.078217439,,,,,,,0.64310954,92.2650777,4.985266022,0.13074205,84.69608451,-1.998174842,0.22614841,82.89737701,3.838022236,,,,,,,,,,,,,,,,,75.69130435,,,87.60111732,105.5935484,,,,89.93142329,96.73401109,91.7792976,
10603,Chris Sale,ATL,18,3,0,29,29,177.2,11.39774925,1.975609869,0.45590997,0.313539192,0.7981756,0.448356807,0.062937062,2.380863176,2.8,2.085804294,2.644250117,6.410311222,0.37833037,94.9420848,-0.360313624,,,,0.07424512,94.09549753,-5.566232651,0.14422735,87.04889547,12.93835023,0.40319716,78.71629268,24.54563083,,,,,,,,,,,,,,,,,64.18236715,,95.60056391,112.7534653,104.6023789,,,,96.03692916,102.960338,101.5489752,
10855,Chasen Shreve,COL,0,0,0,1,0,1,0,0,0,0.25,1,1,0,0,7.27,3.166479778,3.166479778,0.015433804,0.3,89.299764,-0.084795564,,,,,,,,,,0.3,82.67866516,0.323685806,,,,,,,0.4,80.19432831,0.170394022,,,,,,,,,,42.5,,51.8,,,-14.2,22.61,89.35,84.72,
10954,Jacob deGrom,TEX,0,0,0,3,3,10.2,11.8125007,0.84375005,0.84375005,0.37037037,0.94827586,0.37037037,0.083333333,1.687500101,2.51,2.322729728,2.804989214,0.395807147,0.45930233,97.67597903,-0.448716212,,,,,,,0.05813953,90.84897461,0.833669607,0.45348837,90.3276868,0.394542437,0.02906977,81.49106445,0.008631326,,,,,,,,,,,,,,111.04,125,138.3177215,,154.0910256,,,,143.4976744,110.4848837,121.8476744,
11156,Merrill Kelly,ARI,5,1,0,13,13,73.2,7.696832845,2.321267048,1.343891449,0.273170732,0.73002755,0.424528301,0.142857142,4.031674347,4.94,4.252452666,3.89170126,0.651589453,0.20983319,91.99744214,-1.906746548,0.24231782,90.4052239,0.196007594,0.14310799,92.37843295,-5.201410957,0.20983319,88.49646149,10.44492768,0.11764706,85.73424382,-0.235172104,0.07726076,82.25780695,-1.576205466,,,,,,,,,,,,,,122.1711297,115.5011364,72.6125,84.38263473,114.0089552,,95.01811847,,98.43558282,105.1079755,100.647064,
11176,David Buchanan,CIN,0,0,0,1,0,3.1,2.700000257,5.400000515,0,0.181818182,0.75,0.272727272,0,2.700000257,3.41,4.366479893,7.541697849,0.038629126,,,,0.36206897,89.38761393,-0.139344808,0.25862069,92.33571777,0.235151079,0.25862069,84.13253581,0.086765327,,,,0.12068966,76.41892787,0.446956351,,,,,,,,,,,,,,89.7,93.4,11.1,78.3,,,108.3,,92.25689655,96.99137931,91.02068966,
11384,Tommy Kahnle,NYY,0,2,1,50,0,42.2,9.703127313,4.007813456,1.054687751,0.23364486,0.79545455,0.585585585,0.166666666,2.109375503,3.34,4.010229979,3.54992328,0.078290857,0.19866667,94.03273123,-3.615687869,,,,0.01733333,93.22193322,-2.402997743,0.72666667,87.31667144,10.43397752,0.05733333,86.14360011,0.385572188,,,,,,,,,,,,,,,,,119.0142322,,79.91714286,88.15,115.5461538,,,,110.7384298,95.46501377,95.80495868,
11423,Jose Quintana,NYM,10,10,0,31,31,170.1,7.13307262,3.328767223,1.162426649,0.263374486,0.7815735,0.474,0.125714285,3.751467822,4.52,4.563740094,4.438112719,1.049502254,0.22088068,90.8022194,-3.030421168,,,,0.30788352,90.88375865,8.347538956,0.1928267,85.81058644,2.598943681,,,,0.27840909,77.72451471,-0.373191182,,,,,,,,,,,,,,69.9927593,109.9401679,69.67475083,75.8611457,,,,,82.71857737,97.29629209,92.84404086,
11486,Robbie Ray,SFG,3,2,0,7,7,30.2,12.61956626,4.402174278,1.760869711,0.237288136,0.76687117,0.28125,0.176470588,4.695652563,3.72,4.959958188,4.092837001,0.047987632,0.52650177,94.33300126,1.562572252,,,,,,,,,,0.31978799,88.61425781,0.579708248,0.15194346,83.77156386,-2.213881422,,,,0.00176678,84.38950348,-0.035048705,,,,,,,,,,95.55083612,,99.38131868,133.1152941,,,102.465669,95.4596831,95.06056338,
11487,Joely Rodríguez,BOS,0,1,0,14,0,13.2,7.902441046,1.317073508,1.975610262,0.347826087,0.50561798,0.591836734,0.333333333,5.926830785,4.87,4.922577789,3.064631629,-0.108650878,,,,,,,0.48995984,90.27362961,0.183581054,0.36144578,85.81294488,-3.721712608,0.14859438,79.55566406,-0.432432316,,,,,,,,,,,,,,,,,69.17888889,,,84.76885246,77.26216216,,,,78.14176707,105.9598394,101.7417671,
11589,José Ureña,TEX,5,8,1,33,9,109,5.779817121,3.220183824,1.073394608,0.272997033,0.74730354,0.501440922,0.117117117,3.798165536,4.43,4.616021215,4.605314178,0.08463604,0.04832291,96.55922564,-2.437544767,,,,0.4235361,96.20965289,4.560332227,0.18305856,88.90634402,-1.88887126,0.34508243,87.18761262,-1.385640159,,,,,,,,,,,,,,,,,75.7893617,,87.83063063,91.472879,76.24825291,,,,83.12929853,97.82010815,95.02863697,
11674,Jameson Taillon,CHC,12,8,0,28,28,165.1,6.804435693,1.796371023,1.143145196,0.268686869,0.7629256,0.400785854,0.101941747,3.266129133,4.05,3.922528189,4.155232218,2.294002295,0.29118002,92.54225017,-2.339546304,0.2513089,86.75345553,13.6662468,0.11357229,92.74782524,4.258834176,0.04228756,86.1968936,-2.560209204,0.15102698,80.65891146,4.902281545,0.15062424,79.82109062,-6.192996345,,,,,,,,,,,,,,77.74150943,104.0395604,65.52979592,73.81180812,104.1638961,,91.57829582,,85.02863472,107.2503021,102.0527588,
11752,Luke Jackson,- - -,4,3,0,52,0,53,10.01886937,4.415094975,1.188679416,0.319148936,0.66951567,0.506849315,0.155555555,5.094340356,4.08,4.241951631,3.808751159,-0.115431346,0.31733915,94.95040002,-1.276960962,0.0087241,90.67034912,-0.262370471,,,,,,,0.51472192,87.61442333,0.37962063,0.15921483,84.86926102,-0.57793206,,,,,,,,,,,,,,,136.5231149,97.32254561,,143.9948462,,91.625,,128.131215,94.82373378,106.5363918,
11760,Drew Smyly,CHC,4,8,0,50,0,58.2,8.590910581,3.835227938,1.534091175,0.288343558,0.78873239,0.352941176,0.136986301,3.835227938,3.78,4.905116443,4.570626845,-0.278660327,,,,0.03146509,88.765625,-0.255632918,0.48180924,92.85661671,-0.921953011,,,,0.01081613,81.35544656,-0.008497383,0.47492625,80.246579,-1.354659207,,,,,,,,,,,,,0.00098328,,,,76.50983607,,107.2927126,92.8030303,,91.92463054,100.588867,101.3605911,
11804,Héctor Neris,- - -,10,5,18,62,0,59.1,9.707866001,4.247191375,1.21348325,0.297468354,0.73170732,0.4,0.119402985,4.095505969,4.31,4.278839424,4.23341071,0.019054972,0.48115079,93.19961743,3.146353424,,,,0.08035714,93.09894025,0.606330086,,,,0.03373016,85.88957843,-2.63059647,,,,,,,0.4047619,82.91756185,-3.775855958,,,,,,,,,,84.44689507,87.95959596,86.75714286,,,83.21474201,84.41162258,98.31261624,98.50207824,
11828,James Paxton,- - -,9,3,0,21,21,100.1,6.548173152,4.485050104,1.076412025,0.275747508,0.71981424,0.374592833,0.091603053,4.395349102,4.74,4.791064594,5.210397854,0.717950344,0.55093677,93.38611942,-3.169509251,,,,0.04976581,92.87034481,0.324143756,0.06557377,82.71753911,-2.36934739,0.03161593,84.32693142,-1.732180107,0.30210773,80.96201437,2.906536195,,,,,,,,,,,,,,71.76964286,,69.46556854,64.40221614,,82.4615087,81.63076923,,73.75057791,98.24218881,90.62473669,
11836,Taijuan Walker,PHI,3,7,0,19,15,83.2,6.239043872,3.980079712,2.581673326,0.32046332,0.69664903,0.378091872,0.208695652,7.099601648,7.09,6.943372237,5.292547126,-1.135429949,0.13101045,91.74001751,-5.578865007,0.10452962,87.2075887,-7.190841924,0.27038328,91.21036742,-10.80646736,,,,0.16724739,85.17405192,5.593265288,0.10801394,74.80408739,3.082397334,,,,0.21881533,86.80059076,-13.0560097,,,,,,,,,86.74121442,61.47414365,78.20088211,56.48450906,,94.51510061,108.263907,88.0697859,97.67273883,95.02261506,
11847,Chris Martin,BOS,3,1,2,45,0,44.1,10.15037623,0.609022574,1.015037623,0.352941176,0.67391304,0.462809917,0.131578947,3.451127919,3.41,2.783021121,2.612862908,0.901055753,0.30898021,94.89652286,0.454692554,0.45357686,92.11932414,4.980783902,0.09741248,94.21131897,0.566104781,,,,0.00913242,85.62372843,-0.993117228,,,,,,,0.13089802,88.46252725,-0.605473928,,,,,,,,,,85.00742574,84.525,103.875,,101.3323944,125.8388235,97.91724684,112.2498418,107.1007911,
11861,Jason Adam,- - -,7,2,4,74,0,73.2,9.895928456,2.809954994,0.610859781,0.209580838,0.79032258,0.429411764,0.073529411,1.9547513,3.14,3.03073316,3.544080331,1.296456039,0.374211,95.5557676,6.038439535,,,,,,,0.25788999,89.53974883,8.652684554,0.36789901,82.05110438,4.626867376,,,,,,,,,,,,,,,,,140.0701556,,122.4081746,,127.6011372,,,,128.8633423,97.15025237,104.6115934,
12022,Matt Andriese,MIA,0,1,0,4,0,6,10.5,1.5,3,0.3125,0.57692308,0.5,0.25,6,4.78,5.666479778,3.349157653,-0.085657887,0.40909091,91.60909017,0.075396825,0.15909091,86.86763218,0.811441489,0.15909091,90.35055106,-1.658281185,0.125,86.14230069,0.133763868,,,,0.14772727,80.56477239,-0.908671886,,,,,,,,,,,,,,-18.6,109.8846154,81.01666667,68.41428571,,,77.99583333,,81.32045455,102.9,102.0340909,
12049,Kyle Hendricks,CHC,4,12,0,29,24,130.2,5.99234723,2.961734838,1.446428642,0.305084746,0.64180929,0.445475638,0.142857142,5.923469676,4.81,4.980255377,4.591979101,0.365124159,0.12652296,87.98416612,-4.317907289,,,,0.3556701,87.82328207,-5.633656219,0.38706654,81.09648816,-5.946398824,,,,0.13074039,74.53817607,1.455640398,,,,,,,,,,,,,,107.6943168,87.18924731,59.27232472,96.63562005,,,,,95.11291042,104.9309919,100.3933494,
12056,Scott McGough,ARI,1,3,0,26,2,32.2,6.887756242,5.785715243,1.653061498,0.288659794,0.54621849,0.40776699,0.142857142,7.438776741,5.9,6.044031275,5.600286907,-0.656290337,0.50517241,93.2318786,-8.363065638,,,,0.03448276,93.70388794,1.226596776,,,,0.14310345,87.1279238,-0.315263253,,,,,,,0.31724138,85.18800221,-0.877999499,,,,,,,,,,100.9728311,91.58,115.6175,,,65.89479769,89.54115583,96.42260669,93.78771102,
12095,Yimi García,- - -,3,0,5,39,0,39,11.30769452,2.769231311,1.384615655,0.202380952,0.76923077,0.272727272,0.122448979,3.461539139,3.01,3.730582453,3.630285302,0.391343206,0.36407767,96.56106771,3.580331214,0.02427184,90.72386882,0.365061432,0.16666667,95.79571118,1.669057887,0.09546926,88.75662283,-0.523267671,0.34951456,85.12433539,2.666163471,,,,,,,,,,,,,,,,,100.0016949,109.953596,116.3765487,93.44509804,160.3674758,,,,118.5147737,104.2613564,111.1895717,
12164,Miguel Sanó,LAA,0,0,0,1,0,0.1,0,0,0,0,1,1,0,0,0.26,3.166479778,3.166479778,0.002021899,0.66666667,82.34489441,0.094138328,,,,,,,,,,0.33333333,74.42549896,0.238738894,,,,,,,,,,,,,,,,,,14.7,,,,,,,116.0333333,137.3,133.0333333,
12272,Aaron Brooks,OAK,0,2,0,5,4,26.2,4.050000097,2.700000064,1.350000032,0.308510638,0.63186813,0.474226804,0.121212121,5.062500121,6.7,5.228979827,5.150090228,-0.112087727,0.28039702,92.408511,-3.51042771,,,,0.24317618,92.22834622,0.978038713,0.13399504,85.2976029,-0.927988861,0.32506203,85.50888691,-0.285512682,0.01736973,79.82675607,0.355534118,,,,,,,,,,,,,,97.86851852,,60.90973451,87.15714286,106.3366412,106.6142857,,,87.55434243,100.5506203,95.44119107,
12304,Chris Bassitt,TOR,10,14,0,31,31,171,8.842105263,3.684210526,0.947368421,0.333333333,0.72674419,0.402805611,0.101694915,4.157894737,4.52,4.07876048,4.27540076,2.18981123,0.04697533,92.66085179,-0.62174521,0.19330855,89.41467712,0.250794549,0.4112876,92.50645799,-0.871908579,0.05103075,84.33798117,-3.223294687,0.1169314,77.0583736,-2.620028347,0.13619466,70.96419917,-0.157835126,,,,0.04427171,84.18280355,-3.657020234,,,,,,,,75.42929936,100.577037,63.8280303,95.8920332,120.3114243,,79.41200686,86.99344262,93.53186887,98.04092599,96.40405542,
12317,Colin Rea,MIL,12,6,1,32,27,167.2,7.24652115,2.308151181,1.556660099,0.281690141,0.7662624,0.38771593,0.136792452,4.294234755,4.91,4.752960952,4.416255862,0.855212212,0.19283019,93.03690919,1.275431328,0.19433962,87.75009292,-7.441300273,0.3109434,92.35383324,-1.054251522,,,,0.16792453,82.05610736,6.91703625,0.04566038,79.00688234,-4.503853992,,,,0.08830189,86.55672879,-4.250167619,,,,,,,,,99.51517857,70.29412916,81.79163636,109.3995604,,75.61067961,77.60775862,83.70283293,102.4646673,96.91255642,
12323,Jacob Barnes,WSN,8,3,0,63,0,66,7.500001734,2.727273358,1.363636679,0.296875,0.69863014,0.376237623,0.129870129,4.363637372,4.91,4.378601271,4.172914061,0.020245859,0.47090421,95.46886882,-2.618419606,0.49059982,89.90170221,3.996104337,,,,,,,0.03849597,83.88017237,0.263568219,,,,,,,,,,,,,,,,,,,101.8178368,,89.785,,88.66429872,,94.97206804,100.7458371,99.81217547,
12447,Seth Lugo,KCR,16,9,0,33,33,206.2,7.882258452,2.090322684,0.696774228,0.276632302,0.75141777,0.441624365,0.073732718,3.004838858,3.75,3.248737847,3.829895089,4.706625938,0.23618252,92.34196429,5.338451315,0.08997429,89.96621094,7.408223469,0.18605398,92.23167638,3.464850139,0.09383033,86.91818948,0.160711631,0.1651671,83.88157375,-1.181591738,0.22879177,79.56838132,10.19006703,,,,,,,,,,,,,,93.28842593,126.4288538,74.58310992,68.39722704,125.0605793,,97.32903226,92.7,96.87643087,100.6773312,99.96186495,
12572,Blake Treinen,LAD,7,3,1,50,0,46.2,10.80000059,2.121428687,0.964285767,0.254545455,0.8974359,0.447368421,0.111111111,1.928571534,2.41,2.995051198,3.060202164,0.982824922,0.11126187,94.19412157,-0.527546618,0.1614654,90.8433643,-1.146336433,0.34192673,94.65993149,-0.077141348,,,,0.385346,83.83987126,7.314897813,,,,,,,,,,,,,,,,,,,71.3556962,78.27459016,134.0899281,,35.06851852,,92.48342776,101.366289,104.4016997,
12575,Nick Ramirez,LAD,0,0,0,8,0,13.1,3.37500008,4.725000113,0,0.352941176,0.56,0.509803921,0,6.075000145,7.74,3.991479798,5.579088662,0.047848117,0.00515464,90.38600159,-0.038078323,0.00515464,86.10790253,-0.038078323,0.48453608,87.6581304,1.52367745,0.27319588,78.44488871,-4.165936977,0.23195876,79.3159885,0.309408713,,,,,,,,,,,,,,,,,83.35849057,,69.3,78.59680851,72.17555556,,,,78.31237113,92.08556701,93.5628866,
12718,Adrian Houser,NYM,1,5,1,23,7,69.1,5.841346582,4.153846459,1.038461615,0.3,0.62753036,0.484581497,0.103896103,5.841346582,5.24,4.926095292,5.105296949,-0.145044744,0.16799293,93.81407021,1.18970516,,,,0.44473917,92.7684712,1.272444848,,,,0.17241379,83.50632512,-3.319218975,0.08753316,79.85444533,-4.39773047,,,,0.12732095,84.29755317,-3.330714505,,,,,,,,97.83886494,82.85574992,71.6605848,95.57422836,90.78967298,,,,90.79735155,100.3024415,96.5274022,
12730,Nick Martinez,CIN,10,7,0,42,16,142.1,7.334894876,1.138173343,0.822014081,0.275119617,0.71536145,0.369411764,0.073863636,3.098360766,3.19,3.208634347,3.89093048,3.465278268,0.21845574,92.7943915,2.639582191,0.21092279,89.21280343,5.75452048,0.17702448,92.1938996,3.568754878,0.2165725,80.25464929,8.252276659,0.0579096,85.10599673,-0.409141835,0.11911488,81.00163661,-3.903222106,,,,,,,,,,,,,,117.7309858,106.523183,91.21650178,80.08822122,104.5419231,,96.17101031,,98.63223659,108.5649376,106.9699075,
12760,Rafael Montero,HOU,1,2,0,41,0,38.1,5.400000716,4.460870157,1.878261119,0.243243243,0.7860262,0.420168067,0.186046511,4.695652797,5.78,6.401262816,5.384298198,-0.91461724,0.4465593,95.6185835,-1.638755541,,,,0.2489019,95.01332146,6.198643405,0.22986823,91.20848676,-1.605532598,0.07467057,86.35732613,-4.755657725,,,,,,,,,,,,,,,,,87.97820513,,104.2108626,94.18375,122.962,,,,99.53352855,100.1803807,96.7057101,
12763,Chris Devenski,TBR,2,1,0,19,0,26.2,8.100000772,4.725000451,3.03750029,0.253333333,0.57823129,0.25,0.183673469,6.750000644,5.9,7.328980175,5.719795468,-0.668581307,0.31144465,93.21901473,-7.450764541,0.1369606,85.40955426,-3.988848519,,,,0.47467167,83.01699914,2.661446437,0.07692308,77.83792635,-0.543387335,,,,,,,,,,,,,,,,,144.5826087,,78.23272727,,133.4709091,,37.5234375,,109.6270169,99.26153846,102.3727955,
12768,Sonny Gray,STL,13,9,0,28,28,166.1,10.98396827,2.110220505,1.13627258,0.298765432,0.67917206,0.423076923,0.142857142,3.841683484,3.67,3.124395609,2.819376976,3.837520361,0.23640757,92.57662772,-0.002356585,0.07571486,88.77625291,1.551927753,0.17881595,92.90366343,7.594182592,0.0636327,88.40675064,-3.821031131,0.30648409,85.71548538,4.167919792,0.13894482,80.19419724,2.263256121,,,,,,,,,,,,,,69.16352201,118.9530435,107.102862,93.13687783,152.2266,,92.30769231,,110.4154385,102.6837793,104.7808975,
12777,John Brebbia,- - -,0,6,2,59,0,55.1,10.89759249,3.090362049,1.789156976,0.316901408,0.67092652,0.296052631,0.159420289,5.85542283,4.87,4.52190173,3.823020509,0.138716396,0.48136959,94.00000919,7.246034183,,,,,,,,,,0.51863041,83.2215953,-11.56275661,,,,,,,,,,,,,,,,,78.06666667,,100.3884087,,101.4912792,,,,100.8851532,102.3784737,103.4376242,
12784,Burch Smith,- - -,4,1,0,50,0,56.1,7.349113836,1.917160131,0.958580066,0.331428571,0.63218391,0.438202247,0.092307692,4.952663672,4.46,3.663521294,4.023531062,0.339449748,0.5,95.1174142,4.604337469,0.20424107,87.94089929,-2.245584004,0.00223214,91.34149933,-0.05974517,0.0078125,85.58239746,0.094275746,0.10267857,83.66885509,-2.391587473,0.18303571,80.23827827,-1.809479203,,,,,,,,,,,,,,124.1,102.5835366,108.5650972,97,128.069863,,89.34954044,,105.2719936,100.4896449,100.7476493,
12791,Michael Kelly,OAK,3,2,0,28,0,31.1,6.319150347,2.872341067,0.574468213,0.274725275,0.77956989,0.388888888,0.05,2.58510696,3.59,3.836692694,4.937129203,0.133606672,0.31914894,95.40186849,2.159081168,0.12978723,88.64406698,-2.036696665,0.00638298,93.92493693,-0.698298108,0.00212766,88.44580078,-0.038078323,0.54042553,83.60692975,5.055579796,0.00212766,82.08329773,-0.267212421,,,,,,,,,,,,,,,,53.96133333,71.6,145.3749577,,,,120.2310638,97.25255319,99.50744681,
12808,Mike Clevinger,CHW,0,3,0,4,4,16,8.437501006,5.062500603,2.250000268,0.36,0.70866142,0.339622641,0.16,6.750000805,7.18,6.228980143,5.341493172,-0.115967557,0.39273927,93.55582819,2.752957977,0.09240924,84.87339565,-2.062472802,0.06270627,93.41717208,-2.039756067,0.21122112,86.12593842,-0.002549574,0.21452145,78.97196514,-4.705684025,0.02640264,76.5981369,0.096032932,,,,,,,,,,,,,,74.76875,68.725,91.22396694,102.2588235,110.6706897,,48.46857143,,86.55709571,99.09108911,99.4009901,
12828,Andrew Kittredge,STL,5,5,1,74,0,70.2,8.533021018,2.547170453,1.273585226,0.263157895,0.81818182,0.451776649,0.14084507,2.801887498,3.97,3.958932808,3.638450607,0.313300043,,,,0.12633625,94.1092473,0.853283249,0.37512148,94.85000405,-0.62547718,,,,0.49854227,88.323404,6.011130743,,,,,,,,,,,,,,,,,,,99.38582677,97.41952507,132.5916501,,170.9,,115.5759369,106.5650888,111.6240631,
12857,Shawn Armstrong,- - -,3,3,1,57,7,66.2,8.910000977,3.37500037,0.810000089,0.362244898,0.69037657,0.358208955,0.075949367,4.860000533,5.11,3.571479823,4.193209852,0.682803411,0.32822362,93.50069889,2.789511934,0.31199279,90.65299573,-4.414818536,0.27412083,93.81340107,-3.996513516,,,,0.08566276,84.7202868,-0.089443699,,,,,,,,,,,,,,,,,,,85.91480209,94.59165432,125.6290239,,98.58202427,,95.45580295,105.4761445,102.1573755,
12859,James McCann,BAL,0,0,0,1,0,1,0,0,9,0.25,0,0.2,0.333333333,18,3.75,16.16647978,7.702504997,-0.063550889,1,45.28511963,-1.162609532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-248.9,65.5,72.7,
12863,Matt Barnes,WSN,0,0,0,14,0,13.1,6.750000644,2.700000257,0.675000064,0.333333333,0.48387097,0.422222222,0.055555555,6.750000644,5.9,3.541479814,4.607691264,0.132618174,0.39240506,91.79821909,1.417563766,,,,,,,,,,,,,0.43459916,81.91351259,-0.452432886,,,,0.17299578,86.65092059,-2.172923461,,,,,,,,,,66.69069767,,,121.25,,112.9378378,97.5549763,94.24834123,90.07251185,
