playerid,Name,Team,G,PA,H,1B,2B,3B,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,xBA,wOBA,xwOBA,SLG,xSLG,OBP,wRC+,Off,Def,Spd,BsR,WAR,BB/K,Barrel%,HardHit%,O-Swing% (sc),Z-Swing% (sc),Swing% (sc),O-Contact% (sc),Z-Contact% (sc),Contact% (sc),Pull%,Cent%,Oppo%,EV,LA,maxEV,LD%,GB%,FB%,Clutch,MLBAMID
27577,Casey Schmitt,SFG,90,277,52,32,15,0,5,28,30,2,0.046931407,0.234657039,0.118577075,0.252688172,0.205533596,0.234,0.253995765,0.282,0.324110671,0.359,0.255474452,57.78991344,-15.28945622,0.123805046,3.408939055,-0.804590623,-0.573784986,0.2,0.06701031,0.34020619,0.39451477,0.69653768,0.54818653,0.54010695,0.86549708,0.75047259,0.40721649,0.34020619,0.25257732,88.14688528,15.11111996,111.56,0.221052631,0.394736842,0.384210526,0.020887067,669477
22471,Livan Soto,LAA,4,12,2,2,0,0,0,2,0,0,0.25,0.166666666,0,0.285714285,0.222222222,0.231,0.321065103,0.351,0.222222222,0.312,0.416666666,101.5344019,-0.371149975,-1.084819965,2.01785714,-0.393212385,-0.104080931,1.5,0,0.14285714,0.12,0.57894737,0.3968254,1,0.90909091,0.92,0.14285714,0.42857143,0.42857143,85.95249721,25.54729789,99.6841,0.285714285,0.142857142,0.571428571,0.020584405,670869
21127,Alejo Lopez,CIN,1,2,1,0,1,0,0,1,1,0,0,0.5,0.5,1,0.5,0.487,0.621881187,0.46,1,0.555,0.5,295.9272763,0.528915565,0.100694233,2.64285714,0.043466851,0.06955926,0,0,0,0.2,1,0.33333333,1,1,1,0,0,1,83.40060425,16.42025375,83.4006,1,0,0,0.017877353,664670
8418,Ehire Adrianza,ATL,5,11,0,0,0,0,0,0,0,0,0.09090909,0.363636363,0,0,0,0.115,0.063263899,0.167,0,0.147,0.09090909,-73.25072755,-2.368651973,-0.378103808,0.14285714,-0.007705124,-0.236630836,0.25,0,0.33333333,0.2962963,0.61538462,0.45283019,0.625,0.9375,0.83333333,0.33333333,0.16666667,0.5,84.02746582,11.20102564,101.167,0,0.666666666,0.333333333,0.014354411,501303
12371,Tommy La Stella,SEA,12,24,4,3,1,0,0,2,2,0,0.125,0.208333333,0.047619048,0.25,0.19047619,0.184,0.249128329,0.244,0.238095238,0.232,0.291666666,59.78129315,-1.405663063,-0.648148119,1.303571421,-0.249093064,-0.122591412,0.6,0,0.125,0.25,0.51923077,0.38461538,0.69230769,0.85185185,0.8,0.4375,0.25,0.3125,86.61760712,19.15101051,101.225,0.0625,0.375,0.5625,0.012716562,600303
18063,Kyle Garlick,MIN,14,30,5,2,1,0,2,2,4,0,0.066666666,0.366666666,0.25,0.2,0.178571428,0.2,0.280294426,0.333,0.428571428,0.548,0.233333333,75.71015405,-0.99708429,-0.536786932,0.14285714,-0.123954928,-0.050191921,0.181818181,0.29411765,0.58823529,0.29310345,0.48387097,0.39166667,0.41176471,0.76666667,0.63829787,0.35294118,0.52941176,0.11764706,92.07189223,17.19392305,108.519,0.117647058,0.411764705,0.470588235,0.0118043,664247
24400,Terrin Vavra,BAL,27,56,12,12,0,0,0,9,5,1,0.089285714,0.214285714,0,0.324324324,0.244897959,0.259,0.260554628,0.308,0.244897959,0.366,0.314814814,63.96599344,-2.555466946,-2.043230593,5.237166402,-0.137595767,-0.266748445,0.416666666,0.05128205,0.33333333,0.31372549,0.72727273,0.52830189,0.40625,0.875,0.74107143,0.41025641,0.38461538,0.20512821,86.82823717,9.481336439,106.259,0.297297297,0.486486486,0.216216216,0.006989856,679631
25817,Braden Shewmake,ATL,2,4,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0.128,0,0.127,0,0.176,0,-100,-1.068690044,-0.605287887,0.14285714,0,-0.153372611,0,0,0.33333333,0.66666667,0.83333333,0.77777778,0.5,0.6,0.57142857,0.66666667,0,0.33333333,74.64830526,-33.15717061,97.4279,0.333333333,0.666666666,0,0.005522894,669699
13359,Tyler Naquin,CHW,5,8,0,0,0,0,0,0,0,0,0,0.875,0,0,0,0.03,0,0.027,0,0.037,0,-100,-2.106440688,-0.461365864,0.14285714,0,-0.228652085,0,0,0,0.39130435,0.75,0.53846154,0.44444444,0.33333333,0.38095238,1,0,0,78.3469696,6.01323843,78.347,0,1,0,0.005266768,571980
19768,Rylan Bannon,HOU,2,6,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.085,0,0.077,0,0.101,0,-100,-1.565125484,-0.092592597,0.14285714,0,-0.144751129,0,0,0.33333333,0.3,0.72727273,0.52380952,0.66666667,1,0.90909091,0,1,0,89.36062622,26.75559489,99.0895,0,0.333333333,0.666666666,0.003660902,676625
17350,Rafael Devers,BOS,153,656,157,90,34,0,33,90,100,5,0.094512195,0.19207317,0.229310345,0.29245283,0.270689655,0.282,0.359170838,0.38,0.5,0.539,0.350609756,123.9441988,15.63444755,-4.17873311,3.032120041,-3.18629386,3.389395113,0.492063492,0.12691466,0.54704595,0.32992701,0.745244,0.52462195,0.68584071,0.79689234,0.75979305,0.41137856,0.34792123,0.24070022,93.11866415,12.44827653,115.043,0.179824561,0.427631578,0.392543859,0.002302805,646240
19346,Eli White,ATL,6,17,1,1,0,0,0,1,0,0,0.117647058,0.411764705,0,0.142857142,0.071428571,0.204,0.176491005,0.297,0.071428571,0.285,0.235294117,2.654932493,-2.08095016,0.407543883,1.601190471,-0.030820495,-0.109270674,0.285714285,0,0.42857143,0.17142857,0.66666667,0.42253521,0.16666667,0.79166667,0.66666667,0.28571429,0.71428571,0,90.03210449,8.861505781,106.68,0.285714285,0.285714285,0.428571428,0.002161493,642201
19181,Zack Collins,CLE,2,6,2,2,0,0,0,0,0,0,0.333333333,0.333333333,0,1,0.5,0.431,0.526146392,0.516,0.5,0.563,0.666666666,246.6798888,1.02190568,-0.323026085,0.14285714,-0.032613299,0.090242904,1,0,1,0,0.69230769,0.33333333,,0.66666667,0.66666667,0,1,0,99.99914551,13.37994289,104.797,1,0,0,0.002102489,641470
2233,Adam Wainwright,STL,23,2,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.131,0,0.117,0,0.139,0,-100,-0.527716896,-0.108024687,0.14285714,0,-0.056618419,0,0,1,1,0.75,0.85714286,0.66666667,0.66666667,0.66666667,0,1,0,102.0633316,-7.963510513,102.063,0,1,0,0.001642394,425794
19977,Tres Barrera,STL,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087,0,0.131,0,0.252,0,-100,-0.527716896,-0.704294629,0.14285714,0,-0.116076968,0,0,0.5,0.66666667,0.75,0.71428571,0.5,1,0.8,0,1,0,89.30082703,33.71310425,95.035,0,0,1,0.001166511,668663
21535,Connor Kaiser,COL,3,4,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.214,0,0.34,0,0.62,0,-100,-1.128038806,0.492924687,0.14285714,0,-0.049779707,0,0.5,0.5,0,0.88888889,0.53333333,,0.625,0.625,0.5,0.5,0,94.20776367,14.83517075,101.031,0,0.5,0.5,0.000136133,663731
19906,Diego A. Castillo,ARI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0.055,0,0.114,0,-100,-0.267722848,0,0.14285714,0,-0.023308582,0,0,0,,0.5,0.5,,1,1,0,0,1,92.52836609,36.19117737,92.5284,0,0,1,1.36E-09,660636
3298,Charlie Culberson,ATL,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0.065,0.882536292,0.064,1,0.067,1,475.9765199,0.458073101,0,0.14285714,-0.007705124,0.049065977,0,0,0,0.66666667,1,0.75,0.5,0,0.33333333,0,1,0,80.79772949,-19.60067368,80.7977,0,1,0,1.16E-09,518586
13218,Michael Fulmer,CHC,58,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,,0,-100,-0.262516069,0.233363271,0.14285714,0,0.000481027,0,,,1,0.75,0.8,0,1,0.75,,,,,,,0,0,0,4.64E-10,605242
20531,Kutter Crawford,BOS,32,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,,0,,0,,0,0,0.14285714,0,0,0,,,,,,,,,,,,,,,0,0,0,-5.80E-11,676710
23552,Chandler Seagle,SDP,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.337,0,0.322,0,0.386,0,-100,-0.261107023,-0.108024687,0.14285714,0,-0.03342082,0,0,1,,1,1,,1,1,0,1,0,99.31814575,-4.355797291,99.3181,0,1,0,-9.30E-10,676882
19245,Chris Okey,LAA,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,,0,-100,-0.529615229,0.203959657,0.14285714,0,-0.025622768,0,,,0.5,0.33333333,0.42857143,0,1,0.33333333,,,,,,,0,0,0,-0.00078018,608360
9874,DJ LeMahieu,NYY,136,562,121,81,22,3,15,55,44,2,0.106761565,0.222419928,0.146881288,0.295264623,0.243460764,0.255,0.314565414,0.322,0.390342052,0.393,0.327402135,98.78552739,-5.276213204,-2.029648185,3.010742421,-4.458395292,1.196550401,0.48,0.05882353,0.43048128,0.22686567,0.52441954,0.391748,0.65350877,0.88244275,0.82332956,0.34491979,0.37433155,0.28074866,89.57068951,3.835762085,111.244,0.190348525,0.549597855,0.260053619,-0.003151526,518934
19717,Darick Hall,PHI,18,56,9,7,1,0,1,2,3,0,0.035714285,0.321428571,0.074074074,0.228571428,0.166666666,0.215,0.193168182,0.237,0.24074074,0.299,0.196428571,14.44168028,-7.14498433,-1.371082485,0.14285714,-1.209328217,-0.659468893,0.111111111,0.02777778,0.38888889,0.33,0.79047619,0.56585366,0.54545455,0.90361446,0.80172414,0.44444444,0.19444444,0.36111111,92.47733561,14.00306786,112.711,0.277777777,0.416666666,0.305555555,-0.005027059,669742
22505,Buddy Kennedy,ARI,10,29,4,3,1,0,0,1,1,0,0.137931034,0.206896551,0.041666667,0.222222222,0.166666666,0.229,0.255206476,0.303,0.208333333,0.279,0.310344827,54.98030631,-1.685377703,0.562874183,0.29910714,-0.067971921,-0.013679167,0.666666666,0,0.22222222,0.17857143,0.546875,0.375,0.6,0.85714286,0.8,0.33333333,0.33333333,0.33333333,84.77695041,15.3275316,101.763,0.166666666,0.444444444,0.388888888,-0.006036165,671083
19844,Abraham Toro,MIL,9,21,8,6,0,0,2,4,9,0,0.095238095,0.238095238,0.333333333,0.545454545,0.444444444,0.383,0.543867648,0.475,0.777777777,0.644,0.523809523,249.7636589,3.804143663,-2.047466114,1.08035714,-0.092082824,0.246321003,0.4,0.15384615,0.30769231,0.32258065,0.5,0.42028986,0.3,0.78947368,0.62068966,0.69230769,0.15384615,0.15384615,86.62858699,11.07486314,106.15,0.384615384,0.384615384,0.23076923,-0.00933153,647351
22169,Cal Mitchell,PIT,2,5,0,0,0,0,0,0,0,0,0.2,0.2,0,0,0,0.225,0.139180577,0.34,0,0.369,0.2,-23.75879069,-0.774297541,-0.273885075,0.14285714,-0.007705124,-0.087581793,1,0,0.66666667,0.375,0.8,0.47619048,0.33333333,1,0.6,0,1,0,88.12402344,3.697733561,103.308,0,0.666666666,0.333333333,-0.009644281,668751
17954,Sam Hilliard,ATL,40,78,17,9,5,0,3,15,6,4,0.076923076,0.423076923,0.194444444,0.388888888,0.236111111,0.204,0.312171076,0.277,0.430555555,0.369,0.294871794,93.61270494,-1.151509813,-0.60310334,6.814746213,-0.534303954,0.089303953,0.181818181,0.07692308,0.48717949,0.23972603,0.60843373,0.43589744,0.34285714,0.71287129,0.61764706,0.33333333,0.41025641,0.25641026,92.42526793,20.33882806,114.841,0.179487179,0.384615384,0.435897435,-0.010434405,656541
27475,Jordan Walker,STL,117,465,116,79,19,2,16,51,51,7,0.079569892,0.223655913,0.169047619,0.331125827,0.276190476,0.267,0.341203348,0.332,0.445238095,0.426,0.341935483,115.7505953,8.931410998,-15.1504097,3.910164763,-0.141954011,0.955310329,0.35576923,0.0754717,0.4245283,0.32834101,0.72090113,0.5164967,0.47368421,0.84375,0.72125436,0.39622642,0.36792453,0.23584906,89.41511608,10.15049427,114.252,0.179245283,0.468553459,0.352201257,-0.012520583,691023
15082,Adam Engel,SDP,5,6,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0.079,0,0.073,0,0.082,0,-100,-1.988720182,-0.539039845,0,-0.422078043,-0.231733485,0,0,0,0.33333333,0.6875,0.53571429,0.75,0.63636364,0.66666667,0.5,0.25,0.25,81.05029297,34.05645752,85.0912,0,0.5,0.5,-0.013555499,641553
13788,Matt Reynolds,CIN,2,5,1,1,0,0,0,1,0,0,0,0.6,0,0.5,0.2,0.159,0.176507258,0.149,0.2,0.179,0.2,-2.644357244,-0.45465531,-0.558084053,2.64285714,0.181149109,-0.084047481,0,0,0,0.44444444,0.5,0.47058824,0.5,1,0.75,0,1,0,77.42485046,36.41405487,90.9834,0,0,1,-0.014523742,608703
2900,Roberto Pérez,SFG,5,17,2,2,0,0,0,0,1,0,0.117647058,0.352941176,0,0.222222222,0.133333333,0.209,0.185698727,0.271,0.133333333,0.284,0.235294117,12.0046595,-1.884612562,0.466102771,0.14285714,-0.031392234,-0.083853034,0.333333333,0,0.33333333,0.25641026,0.63157895,0.44155844,0.5,0.79166667,0.70588235,0.44444444,0.33333333,0.22222222,90.13732147,2.213335752,108.657,0.333333333,0.555555555,0.111111111,-0.015066421,547379
19432,Yonny Hernández,LAD,14,27,3,2,1,0,0,5,4,0,0.074074074,0.296296296,0.045454545,0.2,0.136363636,0.135,0.197178682,0.204,0.181818181,0.17,0.23076923,19.43056442,-2.640405344,-0.091777734,2.64285714,0.05455602,-0.180968535,0.25,0,0.0625,0.22033898,0.59615385,0.3963964,0.53846154,0.80645161,0.72727273,0.375,0.25,0.375,86.78158133,12.32264056,98.8068,0.214285714,0.428571428,0.357142857,-0.016260639,660634
23788,Jordyn Adams,LAA,17,40,5,5,0,0,0,1,1,1,0,0.4,0,0.208333333,0.128205128,0.18,0.110317037,0.175,0.128205128,0.232,0.125,-44.53970247,-7.625728415,-2.217869222,3.125,-0.698177506,-0.844563119,0,0,0.29166667,0.36734694,0.75280899,0.61594203,0.38888889,0.7761194,0.69411765,0.45833333,0.375,0.16666667,91.8386027,6.217116674,105.714,0.166666666,0.5,0.333333333,-0.016836748,677941
22542,Lawrence Butler,OAK,42,129,26,18,4,0,4,10,10,0,0.031007751,0.271317829,0.130081301,0.258823529,0.211382113,0.235,0.251059717,0.293,0.341463414,0.423,0.240310077,58.72361221,-6.648869951,0.304110944,0.960164828,-0.268821562,-0.190807412,0.114285714,0.08988764,0.37078652,0.2887931,0.64179104,0.478,0.46268657,0.83139535,0.72803347,0.28089888,0.35955056,0.35955056,88.29225852,16.23960183,110.977,0.147727272,0.409090909,0.443181818,-0.016892074,671732
20505,Drew Waters,KCR,98,337,69,45,11,5,8,40,32,16,0.080118694,0.317507418,0.149006622,0.321052631,0.228476821,0.235,0.295822016,0.313,0.377483443,0.412,0.299703264,81.35557032,-6.373548452,2.909193516,7.623213439,1.155005765,0.80890169,0.252336448,0.1010101,0.35858586,0.34107402,0.69904459,0.51176917,0.50212766,0.80865604,0.70178042,0.42424242,0.32828283,0.24747475,87.38196417,17.21911498,112.173,0.232323232,0.363636363,0.404040404,-0.017258387,671221
19859,René Pinto,TBR,39,105,26,17,3,0,6,10,16,0,0.019047619,0.323809523,0.203883495,0.317460317,0.252427184,0.256,0.306197962,0.329,0.456310679,0.511,0.266666666,97.02064978,-1.474366991,1.782890797,0.654220771,-1.099529144,0.390431821,0.058823529,0.15942029,0.4057971,0.26582278,0.74583333,0.55527638,0.4047619,0.72067039,0.66063348,0.46376812,0.28985507,0.24637681,90.54953578,16.91435971,110.817,0.246376811,0.304347826,0.449275362,-0.019376614,650907
24703,Jonah Bride,OAK,40,106,15,12,3,0,0,9,7,0,0.103773584,0.207547169,0.034090909,0.220588235,0.170454545,0.242,0.236958804,0.321,0.204545454,0.335,0.285714285,48.94996067,-8.054625732,1.222031116,2.283155866,-1.57075236,-0.318237272,0.5,0.04347826,0.4057971,0.21363636,0.47083333,0.34782609,0.72340426,0.87610619,0.83125,0.47826087,0.28985507,0.23188406,89.04372989,4.056157729,104.838,0.235294117,0.5,0.264705882,-0.020708226,681146
15905,Luis Torrens,- - -,18,30,7,4,3,0,0,1,4,0,0.033333333,0.3,0.107142857,0.368421052,0.25,0.237,0.289444673,0.266,0.357142857,0.31,0.3,83.75683028,-0.609936734,-1.058393881,0.29910714,-0.005398224,-0.064421014,0.111111111,0,0.36842105,0.32835821,0.71186441,0.50793651,0.54545455,0.85714286,0.75,0.36842105,0.36842105,0.26315789,86.8912482,22.80556408,104.325,0.263157894,0.263157894,0.47368421,-0.023802387,620443
21293,Dalton Guthrie,PHI,23,28,4,3,1,0,0,4,0,0,0.107142857,0.25,0.041666667,0.235294117,0.166666666,0.198,0.239467319,0.281,0.208333333,0.289,0.285714285,45.47988844,-2.086148499,1.705551075,2.64285714,-0.194966937,0.056913783,0.428571428,0,0.29411765,0.40625,0.63265306,0.50442478,0.65384615,0.74193548,0.70175439,0.17647059,0.47058824,0.35294118,85.48494227,25.52546423,103.646,0.294117647,0.176470588,0.529411764,-0.025564912,656495
23698,Ronny Mauricio,NYM,26,108,25,19,4,0,2,11,9,7,0.064814814,0.287037037,0.099009901,0.338235294,0.247524752,0.242,0.283543993,0.287,0.346534653,0.364,0.296296296,79.15358132,-1.374060459,0.449749745,5.603123291,1.41510109,0.273741789,0.225806451,0.05714286,0.37142857,0.43243243,0.69273743,0.54862843,0.5625,0.7983871,0.69545455,0.45714286,0.41428571,0.12857143,90.69547991,7.627783203,117.296,0.257142857,0.471428571,0.271428571,-0.026039959,677595
