playerid,Name,Team,W,L,SV,G,GS,IP,K/9,BB/9,HR/9,BABIP,LOB%,GB%,HR/FB,ERA,xERA,FIP,xFIP,WAR,FA% (pi),vFA (pi),wFA (pi),FC% (pi),vFC (pi),wFC (pi),SI% (pi),vSI (pi),wSI (pi),CH% (pi),vCH (pi),wCH (pi),SL% (pi),vSL (pi),wSL (pi),CU% (pi),vCU (pi),wCU (pi),CS% (pi),vCS (pi),wCS (pi),FS% (pi),vFS (pi),wFS (pi),KN% (pi),vKN (pi),wKN (pi),SB% (pi),vSB (pi),wSB (pi),XX% (pi),Stf+ CH,Stf+ CU,Stf+ FA,Stf+ SI,Stf+ SL,Stf+ KC,Stf+ FC,Stf+ FS,Stuff+,Location+,Pitching+,Stf+ FO
20633,Yusei Kikuchi,TOR,6,7,1,32,20,100.2,11.08609363,5.185430889,2.05629156,0.291666667,0.72769953,0.438931297,0.237113402,5.185430889,5.63,5.615742465,4.071992327,-0.861886932,0.5084102,94.91257212,-13.07741019,0.0510038,91.07685495,-1.619435139,,,,0.1356484,86.91411621,4.74104666,0.3049376,86.5184261,-9.495700259,,,,,,,,,,,,,,,,,97.21740891,,112.0565451,,108.8538462,,91.54444444,,108.0376468,95.07792917,97.18853616,
20638,Luis Castillo,DET,0,0,0,3,0,3.2,9.818183521,0,0,0.2,1,0.7,0,0,2.2,0.930612442,1.738086802,0.076151036,0.53333333,93.78682709,0.956984319,,,,,,,0.16666667,88.59248047,-0.286993317,0.3,83.97258843,0.70150787,,,,,,,,,,,,,,,,,101.63,,,97.84375,109.9111111,,,,102.095,103.2,94.845,
20666,Félix Bautista,BAL,4,4,15,65,0,65.2,12.06091557,3.152284752,0.959391012,0.231343284,0.84291188,0.428571428,0.127272727,2.192893741,2.66,2.914461428,2.768577911,1.359622121,0.13467337,99.28674499,2.363808673,,,,0.47839196,99.3306854,6.973648772,,,,,,,0.12261307,85.38119557,-1.902623501,,,,0.26432161,88.56072511,7.081230503,,,,,,,,,,140.9516393,,126.0098361,,,168.7159696,146.4389728,95.4407855,109.8320242,
20667,Cristofer Ogando,TBR,0,0,0,3,0,4.1,4.153846459,2.076923229,0,0.307692308,0.66666667,0.307692307,0,4.153846459,7.45,3.573969497,4.940464432,0.050109111,0.45945946,94.57979808,0.973636299,,,,,,,,,,0.54054054,81.45993652,-1.18809066,,,,,,,,,,,,,,,,,,,64.3,78.50967742,116.115,,,,98.94027778,89.16666667,91.67638889,
20778,Cristopher Sánchez,PHI,2,2,1,15,3,40,7.875000939,3.825000456,1.125000134,0.284482759,0.65384615,0.541666666,0.147058823,5.625000671,4.28,4.562431175,4.195745124,-0.009409406,,,,,,,0.6102719,93.20100509,-1.00420846,0.20090634,84.54760559,-0.136289932,0.18882175,85.01507227,-1.140344013,,,,,,,,,,,,,,,,,97.22932331,,,89.55891089,97.7176,,,,92.64048338,96.63338369,95.5,
20794,Manuel Rodríguez,CHC,2,0,4,14,0,13.2,5.268294031,5.926830785,0.658536754,0.230769231,0.73863636,0.525,0.111111111,3.292683769,5.38,4.868529012,4.892186918,-0.206447586,0.15763547,95.28666687,0.007789481,,,,0.48275862,96.09040179,2.163664654,0.01477833,83.90103149,-0.325222816,0.34482759,87.29152483,-0.570321191,,,,,,,,,,,,,,,,,160.6666667,,70.52,100.793,134.1271429,,,,108.673399,93.6270936,93.99408867,
20802,Aneurys Zabala,MIA,0,0,0,2,0,2.2,6.750001609,3.375000805,0,0.375,1,0.25,0,0,10.69,2.737430912,4.957985548,0.02385688,0.51162791,99.35261674,-1.447880369,,,,,,,0.34883721,90.73816732,0.673021846,0.13953488,83.53319804,0.828038353,,,,,,,,,,,,,,,,,97.06,81,98.39545455,,,,,,95.50232558,94.51395349,94.10697674,
20962,Elvin Rodriguez,DET,0,4,0,7,5,29.2,7.584270313,4.550562188,3.64044975,0.333333333,0.55825243,0.346534653,0.255319148,10.61797844,6.83,8.303442683,5.390319803,-0.997542977,0.51310861,93.19828496,-11.00091164,,,,0.02621723,92.27052525,-0.709799204,0.12921348,86.53905719,-0.618563741,0.26217228,82.42471924,-1.45120481,0.06928839,78.16989878,-1.937362712,,,,,,,,,,,,,,95.11449275,81.07272727,92.64928571,91.9,104.2316129,,,,95.72902622,95.28183521,96.60730337,
20997,Eduard Bazardo,BOS,1,0,0,12,0,16.1,6.061224962,2.204081804,2.204081804,0.181818182,1,0.416666666,0.19047619,2.755102255,3.94,6.051206741,4.770865262,-0.209034935,0.30932203,94.27583208,-1.032593556,,,,0.1440678,94.27974207,-1.412365317,,,,,,,0.44491525,82.38664435,1.63584853,,,,0.10169492,89.98266602,0.318170827,,,,,,,,,,81.56666667,97.07567568,105.2028571,,,,98.03008475,102.1211864,100.6690678,
21018,Francisco Pérez,WSN,0,0,0,10,0,8.2,7.269232102,9.34615556,2.076923458,0.366666667,0.78125,0.4375,0.153846153,7.269232102,8.38,7.612431827,6.83298579,-0.172199279,0.62926829,93.27545876,-4.446914911,,,,,,,0.0195122,84.70370483,-1.553589109,0.34146341,83.17980608,1.125955861,0.0097561,76.13510132,-0.036544658,,,,,,,,,,,,,,79.85,112.1,68.56111111,,110.2628571,,,,83.60634146,96.35658537,92.14243902,
21023,Adrián Martínez,OAK,4,6,0,12,12,57.2,8.271676665,2.96531805,2.028901824,0.32748538,0.67307692,0.413043478,0.196969696,6.242774842,5.38,5.34942532,4.113085046,-0.265914917,,,,,,,0.50344828,93.8729131,-10.80005704,0.27586207,84.07060547,-0.792452056,0.22068966,82.06989397,0.808957499,,,,,,,,,,,,,,,,,85.71107143,,,73.87651663,95.98571429,,,,82.02049261,99.0470936,95.9679803,
21025,Oliver Ortega,LAA,1,3,1,27,0,34,8.735295098,4.764706417,1.32352956,0.296703297,0.75,0.494736842,0.2,3.705882769,5.04,4.75949001,3.936232126,-0.18973127,0.58377425,96.17785829,0.906144924,,,,0.02292769,96.64327299,0.432532407,,,,0.05643739,83.17360687,-0.550878815,0.33686067,82.46544707,-2.931945853,,,,,,,,,,,,,,,93.46387435,74.56193353,93.14615385,,,,,83.71840708,96.73946903,95.27646018,
21029,Jhoan Duran,MIN,2,4,8,57,0,67.2,11.83743887,2.128078898,0.798029587,0.291390728,0.89285714,0.61038961,0.176470588,1.862069035,2.2,2.521297975,2.112419532,1.528833628,0.49266862,100.8955156,5.190268449,,,,0.16226784,96.58178417,0.545354012,,,,0.03519062,89.99785699,0.680336289,0.30889541,87.80874827,7.050536402,,,,0.00097752,96.38459778,0.039891187,,,,,,,,,157.8925234,113.6428008,,138.216129,,,122.6374233,129.6905181,102.327957,106.2008798,
21032,Emmanuel Clase,CLE,3,4,42,77,0,72.2,9.536697581,1.238532153,0.371559646,0.222222222,0.72289157,0.638888888,0.083333333,1.362385369,1.97,1.983990595,2.180687371,2.344612837,,,,0.61997828,99.7186337,14.30532382,,,,,,,0.38002172,92.03864397,13.20868175,,,,,,,,,,,,,,,,,,,126.4882353,,160.185755,,149.8705244,,153.1041349,104.5949946,114.0835691,
21045,Seth Martinez,HOU,1,1,0,29,0,38.2,8.844829041,3.258621225,0.698275977,0.232323232,0.8423913,0.415841584,0.071428571,2.094827931,2.76,3.319327587,3.918694452,0.415827513,0.33614865,91.95354703,1.504033826,0.04222973,86.21176758,-0.272020832,0.19763514,90.90882078,2.677151874,0.12162162,86.48009576,1.580725491,0.30236486,79.66838338,3.038890943,,,,,,,,,,,,,,,,,82.02432432,,81.96616915,98.67192982,127.8475138,,79.47727273,,98.79847973,101.685473,99.30844595,
21052,Luis Gil,NYY,0,0,0,1,1,4,11.25,4.5,0,0.416666667,0.42857143,0.416666666,0,9,3.49,2.112431002,3.222708055,0.160018966,0.59036145,97.17956792,-0.173625551,,,,,,,0.06024096,93.3321167,-0.027399164,0.34939759,87.56566541,-0.498334497,,,,,,,,,,,,,,,,,76,,124.2,,101.1,,,,113.2253012,88.85421687,99.38795181,
21065,Thomas Szapucki,- - -,0,1,0,11,1,15,10.80000137,4.200000534,3.600000458,0.361111111,0.79545455,0.285714285,0.3,7.200000916,6.05,7.312431536,4.086256997,-0.326693311,0.60824742,95.08057882,-6.001194507,,,,,,,0.04467354,86.50917405,-2.184974756,,,,0.34707904,79.92442276,0.028851781,,,,,,,,,,,,,,86.5,83.7029703,96.75649718,,,,,,91.75115956,96.18888717,93.35554145,
21092,Nick Duron,PHI,0,0,0,1,0,1,9,0,0,0.666666667,1,1,0,0,1.89,1.112431002,1.112431002,0.019484444,0.75,97.21024577,0.149883918,,,,,,,,,,0.25,88.13272095,-0.031700846,,,,,,,,,,,,,,,,,,,94.3,89.5,126.8,,,,101.825,112.175,101.2625,
21093,Nick Vespi,BAL,5,0,1,25,0,26.1,9.569623488,2.734178139,1.708861337,0.342857143,0.83870968,0.426666666,0.217391304,4.101267209,5.49,4.479520071,3.304146115,-0.148309916,0.48654709,88.52308648,-0.352186657,,,,,,,,,,0.34304933,83.78490732,-2.313692916,0.17040359,80.8046875,0.080506302,,,,,,,,,,,,,,,123.3561644,148.5181818,,103.0283951,,,,114.7775281,98.23797753,101.2150562,
21101,Dauri Moreta,CIN,0,2,1,35,1,38.1,9.156523645,3.052174548,2.347826576,0.234042553,0.71428571,0.326923076,0.196078431,5.400001124,4.02,5.799388083,4.377618385,-0.331594773,0.55301794,96.0626786,-4.019993924,,,,,,,0.21207178,87.95342759,1.463256191,0.23491028,85.79624764,-0.033372771,,,,,,,,,,,,,,,,,71.86254593,,106.1726128,71.5,137.7809524,,,,103.0798266,98.26575265,96.79264947,
21111,Miguel Yajure,PIT,1,1,1,12,1,24.1,5.917808992,5.917808992,1.109589186,0.341463415,0.51339286,0.435294117,0.107142857,8.876713488,7.88,5.619280644,5.719979698,-0.259889279,0.29954955,93.01226577,-4.541335754,0.06531532,90.42501515,-4.010175794,0.06756757,93.23631999,-2.232396532,0.1981982,89.32766169,0.258337408,0.11036036,81.69463115,0.214761514,0.25900901,81.9830853,0.467850465,,,,,,,,,,,,,,110.1604396,104.7565574,77.8006993,70.64516129,107.8125,,77.575,,93.60530786,90.87707006,90.29745223,
21127,Alejo Lopez,CIN,0,0,0,3,0,2.2,0,0,6.750001609,0,1,0.2,0.25,6.750001609,5.6,12.86243333,7.553540272,-0.097348988,1,66.69929857,-0.800224274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21132,Alexis Díaz,CIN,7,3,10,59,0,63.2,11.73298617,4.664922211,0.706806396,0.178294574,0.81355932,0.303030303,0.069444444,1.837696629,2.76,3.316619516,3.969812245,1.068108916,0.64880383,95.82443192,12.79337705,,,,,,,,,,0.35119617,87.01972284,4.631304011,,,,,,,,,,,,,,,,,,36.2,131.9037481,,129.8902507,,,,131.1410959,95.35782779,104.8649706,
21170,Dany Jiménez,OAK,3,4,11,34,0,34.1,8.91262268,4.718447301,0.524271922,0.230769231,0.65445026,0.40860215,0.048780487,3.407767495,2.81,3.461945617,4.472483987,0.40464741,0.38404453,94.17255435,-1.474377852,,,,,,,,,,0.61595547,82.13994847,9.436773352,,,,,,,,,,,,,,,,,,,81.2372549,,145.0231928,,51.56666667,,120.36141,93.55732839,100.6493506,
21183,Humberto Castellanos,ARI,3,2,0,11,9,44.1,6.496240788,2.436090295,1.421052672,0.309352518,0.65836299,0.333333333,0.120689655,5.684210689,5.35,4.804160373,4.688252673,0.117391964,0.11096257,89.36715514,-1.701745853,,,,0.31951872,90.32023282,-1.837135155,0.10427807,83.81618314,0.766009465,0.2526738,85.99629462,-1.846375979,0.21256684,76.39222343,-2.916367162,,,,,,,,,,,,,,64.71794872,97.51006289,74.83424658,77.32561983,91.39540816,,,,83.74437714,100.634623,98.14625284,
21205,Connor Brogdon,PHI,2,2,2,47,0,44,10.2272745,2.25000039,1.22727294,0.316666667,0.84033613,0.311475409,0.111111111,3.27272784,3.17,3.430612875,3.474702606,0.562598109,0.31971831,95.33351975,-1.786299769,0.24788732,88.43066406,1.718214367,,,,0.43239437,83.96626883,-0.310980756,,,,,,,,,,,,,,,,,,,,94.35081433,,97.37356828,,,,94.11079545,,95.25774648,104.9559155,105.0042254,
21224,Bailey Ober,MIN,2,3,0,11,11,56,8.196428571,1.767857143,0.642857143,0.27672956,0.70397112,0.277777777,0.048192771,3.214285714,4.71,2.91600243,4.18154994,1.433725834,0.49063232,91.76665983,1.401455291,,,,,,,0.1557377,84.5512732,-1.284065682,0.23653396,83.05513227,4.778309669,0.11709602,76.89192871,2.537870731,,,,,,,,,,,,,,89.84511278,105.0441176,84.89952267,,89.2005,,,,89.08302108,104.5299766,100.1351288,
21267,Jake Bird,COL,2,4,0,38,0,47.2,7.930070988,4.342657922,1.321678498,0.281481481,0.69131833,0.557142857,0.205882352,4.909091564,4.78,4.958585094,4.105421898,-0.300236523,,,,0.25100671,91.33707595,-2.494302008,0.57718121,94.99444949,1.538921725,0.02013423,88.01403809,0.239275258,,,,0.15167785,81.66335384,-1.948288579,,,,,,,,,,,,,,109.2666667,131.3433628,,93.67488372,,,96.78877005,,100.2496626,96.35695007,91.93252362,
21290,Lucas Gilbreath,COL,2,0,0,47,0,43,10.25581577,5.441861431,0.418604725,0.330188679,0.70093458,0.467289719,0.06060606,4.186047254,4.17,3.531035727,4.062482108,0.603134274,0.72831633,93.83623851,0.334201012,,,,,,,0.01020408,85.11301422,-0.204929288,0.25255102,82.75387666,0.831473541,,,,,,,0.00892857,81.5027989,-0.133498222,,,,,,,,,,98.54425386,,100.8642157,,,48.28888889,98.57060302,89.54623116,92.13090452,
21298,Andre Jackson,LAD,0,0,1,4,0,9.2,8.379310896,3.724138176,0,0.310344828,0.76923077,0.5,0,1.862069088,3.36,2.491741306,4.023158031,0.232806429,0.36538462,95.01664439,-1.887432281,0.06410256,88.99404297,-0.032632671,,,,0.53846154,84.8223877,1.565852243,,,,0.03205128,80.82519531,1.058727369,,,,,,,,,,,,,,104.3785714,109.6,87.8245614,,103.72,,,,98.45512821,101.2121795,100.7012821,
21318,Tylor Megill,NYM,4,2,0,15,9,47.1,9.697183554,2.471831102,1.330985978,0.3046875,0.65737052,0.409090909,0.145833333,5.133803058,4.31,3.76736061,3.346045056,0.664368069,0.56962025,95.82784071,1.664172389,,,,,,,0.1835443,89.22955912,-4.68027623,0.17594937,85.80363717,1.957773484,0.07088608,82.42383466,0.999514129,,,,,,,,,,,,,,95.03333333,97.205,109.1993333,,105.6919255,,135.3533333,,106.0404395,99.87737133,101.4271542,
21319,Bryce Montes de Oca,NYM,0,0,0,3,0,3.1,16.20000618,5.40000206,0,0.636363636,0.55555556,0.454545454,0,10.80000412,3.64,1.312430315,2.200652296,0.059834681,,,,0.53571429,95.40753038,-0.258694131,0.23809524,99.81791992,-1.22284738,,,,0.22619048,86.86533717,0.080067147,,,,,,,,,,,,,,,,,,,,134.77,125.2736842,,96.40666667,,112.0702381,94.25357143,93.75952381,
21324,Parker Mushinski,HOU,0,0,0,7,0,7.1,9.818183521,3.68181882,0,0.277777778,0.66666667,0.5,0,3.68181882,4.02,2.566976362,3.576319312,0.105106629,0.22522523,92.31560547,-0.269952603,0.26126126,86.95686288,1.359800797,,,,0.01801802,86.51670074,0.014814716,0.17117117,79.44188168,-0.850124381,0.32432432,79.97448052,1.091826826,,,,,,,,,,,,,,58.2,132.5833333,64.412,,103.8947368,,107.6551724,,104.4657658,95.11891892,95.21801802,
21327,Nicholas Padilla,CHC,0,0,0,1,0,1.2,5.40000206,10.80000412,0,0.333333333,0.75,0.333333333,0,5.40000206,6.05,5.512431917,7.28887588,-0.027545325,,,,0.61538462,93.05466715,-0.918883849,0.15384615,93.86024984,-0.2068769,,,,0.23076923,82.40988498,0.538711317,,,,,,,,,,,,,,,,,,,,91.4,133.5,,91.9,,101.4230769,82.00769231,79.99230769,
21345,Bennett Sousa,CHW,3,0,1,25,0,20.1,5.311477735,4.426231446,1.327869434,0.314285714,0.50314465,0.493150684,0.12,8.409839747,4.23,5.473087773,5.375181259,-0.290882945,0.42739726,94.312187,-4.177582603,,,,,,,,,,0.57260274,87.5223815,-0.320332345,,,,,,,,,,,,,,,,,,,71.05974026,,103.3633333,,,,89.66739726,97.58493151,95.60410959,
21366,Glenn Otto,TEX,7,10,0,27,27,135.2,7.098280631,4.113022421,1.393120498,0.255208333,0.7290401,0.431077694,0.140939597,4.643734992,5.01,5.205797252,4.819372465,0.011712723,0.19739794,92.45316939,-0.311075307,0.02063706,91.1680749,0.191840105,0.28353522,92.13399921,3.80192519,0.07357559,88.1684868,0.018953983,0.27545985,81.173281,-3.347285807,0.14939435,81.24199981,-4.934129283,,,,,,,,,,,,,,67.63928571,,75.42205029,85.61926298,119.3879282,98.12305389,,,93.29856438,93.56572454,92.32642441,
21367,Peter Strzelecki,MIL,2,1,1,30,0,35,10.28571653,3.857143698,0.514285826,0.288888889,0.75242718,0.311111111,0.052631578,2.828572045,3.39,2.941002393,3.805403648,0.446328878,0.5330033,93.51756603,2.05337657,,,,,,,0.13531353,83.3297923,1.268360637,0.33168317,82.9361299,0.406533066,,,,,,,,,,,,,,,,,91.64756098,,88.16068111,,136.6751244,,,,104.7395041,103.0499174,103.5634711,
21390,Joe Ryan,MIN,13,8,0,27,27,147,9.244897959,2.87755102,1.224489796,0.252659574,0.77777778,0.276923076,0.094786729,3.551020408,3.57,3.989982022,4.346158513,2.16722703,0.60041841,92.03396124,24.51333471,,,,,,,0.12133891,84.62019801,-4.058636557,0.20711297,82.02083333,-7.872073539,0.07112971,74.88263442,-1.444178298,,,,,,,,,,,,,,82.21895161,93.65628743,92.21091794,,83.33732252,,,,89.8651192,102.5483061,96.18958595,
21420,Yerry De Los Santos,PIT,0,3,3,26,0,25.2,9.116884698,3.857143526,1.051948234,0.267605634,0.53691275,0.527777777,0.12,4.90909176,4.65,4.008535053,3.930972771,0.086662114,0.01113586,95.18585815,-0.972602408,,,,0.59020045,95.3305793,3.352051243,,,,0.3986637,83.93608153,-1.676616743,,,,,,,,,,,,,,,,,,,81.6,99.31439394,105.377095,,,,101.5155902,96.18886414,95.64097996,
21446,Ryan Feltner,COL,4,9,0,20,19,97.1,7.767123922,3.236301634,1.479452176,0.298611111,0.64381271,0.412541254,0.134453781,5.825342941,4.87,4.756266752,4.429184113,0.579127586,0.35343284,94.49275909,-17.66215106,,,,0.20119403,93.45361518,3.564572874,0.06328358,83.71349896,-0.120795522,0.28895522,84.30293261,4.341196574,0.09313433,77.78120579,-2.008791462,,,,,,,,,,,,,,110.6528846,112.93875,89.757022,93.01508876,102.3919087,,,,97.52485322,98.62036863,97.34096505,
21448,Davis Martin,CHW,3,6,0,14,9,63.1,6.821052974,2.700000136,1.136842162,0.287958115,0.66395664,0.367346938,0.105263157,4.83157919,4.71,4.280852113,4.415190141,0.583336401,0.45711297,94.06216926,-4.555001892,,,,,,,0.10878661,86.03395667,-0.258756679,0.31799163,84.36770148,1.48839407,0.11610879,79.7775527,-0.364710785,,,,,,,,,,,,,,99.51858407,91.82293578,89.46895833,,116.8881306,,,,99.66936371,100.733841,101.4768056,
21453,Konnor Pilkington,CLE,1,2,0,15,11,58,7.7586212,4.965517568,0.931034544,0.279761905,0.72519084,0.39884393,0.089552238,3.8793106,4.78,4.491741437,4.856995773,0.247011658,0.63522618,92.17016232,0.294289041,,,,,,,0.21366699,84.45985041,-2.236347459,0.07892204,81.93876536,-0.531728391,0.07218479,77.06828979,0.519947242,,,,,,,,,,,,,,76.40493274,76.488,75.28024316,79.2,91.33902439,,,,76.89265837,93.96431805,90.28508295,
21455,Kris Bubic,KCR,3,13,0,28,27,129,7.674419059,4.395349097,1.255814028,0.352040816,0.6875632,0.409876543,0.133333333,5.581395679,5.67,4.779097767,4.514368058,0.591608323,0.50530504,91.92715414,-20.68491052,,,,,,,0.27763042,80.72203589,-3.525141519,,,,0.21706454,79.44001072,0.278803889,,,,,,,,,,,,,,92.35493631,86.20468432,72.10761155,,,,,,80.78885942,96.17864721,91.84986737,
21461,Cole Sands,MIN,0,3,1,11,3,30.2,8.217391986,3.815217708,1.173913141,0.326315789,0.67510549,0.444444444,0.097560975,5.869565704,4.4,4.742865919,5.026403298,-0.078314282,0.49589491,91.74305412,1.938299205,,,,0.00492611,90.08380127,0.291185558,0.02134647,85.66166804,-1.607865673,0.30706076,80.26992553,-4.997711364,,,,,,,0.17077176,84.92690805,-0.687060021,,,,,,,,88.39591837,69.20652174,57.89222973,,,,79.60816327,95.40097087,69.2394326,97.77747394,91.13415719,
21481,Sean Hjelle,SFG,1,2,0,8,0,25,10.08,2.88,1.08,0.4,0.60846561,0.589743589,0.23076923,5.76,4.23,3.512431002,2.722223092,0.145500869,0.00421941,91.85675049,-0.073089316,,,,0.5464135,93.66495988,0.038866334,0.06540084,88.16330645,-2.318512693,0.38396624,85.5796596,0.618806552,,,,,,,,,,,,,,,,,87.87272727,,51,98.04,,99.18186813,,,97.43114407,100.8567797,100.5769068,
21483,Shane McClanahan,TBR,12,8,0,28,28,166.1,10.49699431,2.056112287,1.028056144,0.250645995,0.80521472,0.502487562,0.157024793,2.54308625,2.79,3.004214565,2.596146604,3.622018814,0.35650407,97.03663947,3.05536006,,,,,,,0.25406504,87.94503125,19.71477539,0.15365854,89.62754216,0.089460384,0.23577236,82.28282597,12.72885131,,,,,,,,,,,,,,100.80992,132.6996552,107.2947548,,115.4537037,,,,112.8146341,102.3291057,106.6179675,
21537,Daniel Lynch IV,KCR,4,13,0,27,27,131.2,8.339241151,3.554430654,1.435443149,0.335,0.72836802,0.414868105,0.13548387,5.126582675,5.07,4.631418461,4.300714063,0.806842268,0.43162218,94.15439908,-6.212682877,,,,0.03080082,93.39843099,-1.55503739,0.18275154,84.94457514,-1.703342739,0.30513347,86.04569734,-9.094017174,0.04969199,81.07709194,-0.445551455,,,,,,,,,,,,,,86.36538462,,77.51438159,82.40365854,94.29069444,98.81088435,,,85.57136401,98.57013147,95.72534922,
21541,Reiss Knehr,SDP,0,0,0,5,1,13.2,6.585367079,2.634146832,0.658536708,0.25,0.73863636,0.292682926,0.055555555,3.951220247,4.31,4.356333672,5.35486917,0.018168592,0.49173554,92.98026564,2.271356143,0.04958678,88.48199463,-1.195771534,0.01652893,94.61832428,-1.403155796,0.19008264,88.88413404,-0.192512643,0.25206612,79.77104812,0.801582623,,,,,,,,,,,,,,,,,72.61521739,86.17346939,76.8974396,69.3,101.4,,92.44615385,,81.64256198,94.26239669,92.78140496,
21549,Jackson Kowar,KCR,0,0,0,7,0,15.2,9.765958438,6.319149577,2.297872574,0.46,0.64814815,0.5,0.25,9.765958438,6.37,6.367750481,4.560467987,-0.282711983,0.46623794,95.84853852,-6.996767264,,,,,,,0.42765273,85.74948602,-2.722154427,0.10610932,83.04703776,-1.517307106,,,,,,,,,,,,,,,,,112.5172932,,92.05517241,,87.92727273,,,,100.3678457,94.7585209,96.76752412,
21574,Brendon Little,CHC,0,1,0,1,0,0.2,0,13.50001408,13.50001408,0.333333333,0.38461538,0.5,0.5,40.50004224,9.59,31.61246073,16.55355323,-0.240340814,,,,,,,0.68181818,94.33563639,-1.839898322,,,,,,,0.31818182,86.04372733,-0.223686438,,,,,,,,,,,,,,,,,22.7,136.4,,,,58.87727273,81.28636364,70.11363636,
21620,Jake Cousins,MIL,2,1,0,12,0,13.1,14.17500135,5.400000515,0.675000064,0.333333333,0.86021505,0.464285714,0.09090909,2.700000257,3.24,3.187431009,3.433735791,0.159214213,0.11610487,95.78036794,0.54156331,,,,0.31460674,95.8322812,-0.51853535,0.00749064,89.47059631,-0.047620546,0.56179775,83.05878255,0.208170783,,,,,,,,,,,,,,,,,140.2,,,111.6615385,104.5,,,,109.1426966,92.90561798,101.0565543,
21635,Nick Maton,PHI,0,0,0,2,0,1.1,0,0,0,0.5,0.25,0.5,0,20.25000483,8.91,3.112431002,6.443262955,0.009959788,1,76.30736816,-1.222625639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21652,Elvis Peguero,LAA,0,0,0,13,0,17.1,6.230770373,2.596154322,2.076923458,0.339285714,0.53571429,0.508474576,0.210526315,6.750001238,5.11,5.593200687,4.215913051,-0.22489433,,,,,,,0.37337662,96.48558933,-3.807957463,,,,0.62662338,91.0088346,-0.832765732,,,,,,,,,,,,,,,,,,,,83.26,113.6725389,,,,102.3355049,98.62019544,102.9423453,
21656,Kervin Castro,- - -,0,1,0,10,0,12.1,8.027027855,5.108108635,2.189189415,0.333333333,0.4494382,0.435897435,0.214285714,10.21621727,5.67,6.1935124,4.711769409,-0.230443025,0.68200837,92.87175877,-1.711244795,0.0041841,89.34500122,-0.530983686,,,,,,,0.09623431,84.10449749,0.74886024,0.21757322,79.12736629,-2.277020477,,,,,,,,,,,,,,,116.0473579,109.5564058,,,,57.075,,106.7572396,94.93753431,95.56855795,
21690,Edward Cabrera,MIA,6,4,0,14,14,71.2,9.418604985,4.144186194,1.255813998,0.207317073,0.86111111,0.452941176,0.153846153,3.013953595,4.05,4.591500822,4.120207939,0.380556881,0.20493827,96.04056068,-2.581447024,,,,0.1127572,95.87845005,-2.753931973,0.3218107,92.48628317,7.550455153,0.15144033,86.93494183,1.99073264,0.2090535,83.78957769,4.568028443,,,,,,,,,,,,,,90.87602041,99.79137255,107.5538776,104.5357143,129.2781421,,,,103.42,94.77720165,96.00773663,
21741,Javier Assad,CHC,2,2,0,9,8,37.2,7.168142077,4.778761385,0.955752277,0.276785714,0.82995951,0.387931034,0.086956521,3.1061949,4.49,4.492962068,4.920315883,0.390748259,0.24057971,93.01979837,-2.214989468,0.27101449,88.13298973,0.112710159,0.28405797,92.44061466,4.017007038,0.06666667,85.41791468,-1.745671932,0.09565217,81.3458141,-2.433267083,0.04202899,76.1187702,1.119817778,,,,,,,,,,,,,,60.63043478,91.03793103,78.66054422,89.57767442,120.338806,,92.64193548,,89.21608609,98.45205068,94.19359455,
21761,José Marte,LAA,0,0,0,11,0,11,12.2727294,14.72727528,1.63636392,0.260869565,0.73275862,0.16,0.166666666,7.36363764,7.78,7.657886335,6.909198283,-0.279983789,0.41509434,96.58123224,-4.073913015,,,,0.09056604,95.82368978,-0.896720845,0.00377358,89.71330261,-0.036456525,0.49056604,89.33582482,1.964653373,,,,,,,,,,,,,,,,,85.1,,116.9259259,97.97307692,267.9,,91.34296875,,103.710566,83.56075472,84.22,
21844,Braxton Garrett,MIA,3,7,0,17,17,88,9.204546253,2.454545667,0.920454625,0.320833333,0.76350093,0.477732793,0.118421052,3.579545765,4.05,3.555612858,3.504568248,1.537271142,0.24545455,91.45311387,-2.052992813,,,,0.23006993,90.84795901,5.12848983,0.0979021,85.94076451,0.260940041,0.33076923,83.91458278,-4.27400228,0.0958042,78.70882755,-0.708394226,,,,,,,,,,,,,,86.48085106,91.4261745,68.77290503,93.84215385,116.3954248,,,,93.89239358,101.3046057,98.85157013,
21846,Cole Ragans,TEX,0,3,0,9,9,40,6.075,3.6,1.35,0.296,0.6916996,0.361538461,0.117647058,4.95,4.78,4.912431002,4.849901992,0.231238723,0.44475921,92.08810833,-8.953880426,0.16430595,88.48177364,-0.109851129,,,,0.3286119,82.06606109,6.52322514,,,,0.06232295,76.22066428,-0.215355542,,,,,,,,,,,,,,133.5310638,68.37272727,70.50707395,,,,80.09913793,,92.64645892,95.44220963,93.44305949,
21850,Mason Thompson,WSN,1,1,1,24,0,24.2,5.472973537,3.283784122,0.729729805,0.22972973,0.80152672,0.533333333,0.083333333,2.91891922,3.72,4.166485164,4.55279057,0.045256868,0.01917808,95.6129412,-1.534877434,,,,0.7260274,95.88366008,3.157032643,0.01369863,88.22894287,0.088319518,0.24109589,84.41144909,2.056932703,,,,,,,,,,,,,,,,,106.98,,110.6,109.7328302,110.9431818,,,,109.8730978,97.72961957,97.38913043,
