playerid,Name_x,Team,G,PA,H,1B,2B,3B,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,xBA,wOBA,xwOBA,SLG,xSLG,OBP,wRC+,Off,Def,Spd,BsR,WAR,BB/K,Barrel%,HardHit%,O-Swing% (sc),Z-Swing% (sc),Swing% (sc),O-Contact% (sc),Z-Contact% (sc),Contact% (sc),Pull%,Cent%,Oppo%,EV,LA,maxEV,LD%,GB%,FB%,Clutch,Name_y,Pos,Bats,Thr,Prev Team,Age,Service Time,2022 WAR,Proj WAR,Med Years,Med Total,Med AAV,QO,Signing Team,Years,Total Salary,AAV
15223,Adam Frazier,SEA,156,602,129,100,22,4,3,61,42,11,0.07641196,0.121262458,0.072088725,0.267515923,0.238447319,0.262,0.273623926,0.297,0.310536044,0.339,0.301003344,82.19753884,-10.72698332,4.051812522,4.86715411,1.33292153,1.298241706,0.630136986,0.01464435,0.23849372,0.29926335,0.6678733,0.48516659,0.74461538,0.92547425,0.87017874,0.36610879,0.36192469,0.27196653,85.11796875,13.64944938,105.106,0.239915074,0.411889596,0.348195329,-0.262531133,Adam Frazier,2B,L,R,SEA,31,6.075,1.298241735,,2.0,16000000,8000000.0,,BAL,1.0,8000000.0,8000000.0
10762,Corey Dickerson,STL,97,297,75,51,17,1,6,28,36,0,0.04040404,0.161616161,0.131672598,0.301310043,0.266903914,0.264,0.302606279,0.293,0.398576512,0.371,0.299663299,95.63187118,-0.599828658,-3.371439695,1.965388003,0.907466322,0.655801026,0.25,0.03829787,0.32340426,0.42026266,0.74181818,0.58356417,0.67857143,0.85294118,0.79113924,0.37021277,0.34042553,0.2893617,87.70575421,10.60524965,112.104,0.212765957,0.459574468,0.327659574,-0.272845644,Corey Dickerson,LF/RF,L,R,STL,34,9.101,0.655800998,,,0,,,WSN,1.0,2250000.0,2250000.0
11339,Jake Marisnick,PIT,31,82,18,10,6,0,2,9,6,2,0.048780487,0.292682926,0.155844156,0.31372549,0.233766233,0.226,0.282720061,0.27,0.389610389,0.361,0.271604938,77.95494492,-1.991078024,3.15131855,4.261243017,0.109173974,0.418006626,0.166666666,0.07407407,0.42592593,0.39333333,0.73188406,0.55555556,0.42372881,0.86138614,0.7,0.33333333,0.48148148,0.18518519,88.44985248,19.85271567,110.23,0.208333333,0.333333333,0.458333333,-0.274169324,Jake Marisnick,CF/RF/LF,R,R,PIT,32,7.132,0.418006629,,,0,,,CHW,1.0,0.0,
10030,Chris Owings,BAL,27,68,6,4,2,0,0,6,0,1,0.147058823,0.352941176,0.035714285,0.1875,0.107142857,0.145,0.203970291,0.238,0.142857142,0.199,0.253731343,29.29114503,-5.847047119,-2.089400411,4.409313914,-0.436389409,-0.607484997,0.416666666,0.03030303,0.15151515,0.27972028,0.60169492,0.42528736,0.425,0.78873239,0.65765766,0.39393939,0.39393939,0.21212121,80.35182239,10.80163968,102.691,0.2,0.533333333,0.266666666,-0.278231875,Chris Owings,2B/SS/LF,R,R,BAL,31,7.131,-0.607484996,,,0,,,PIT,1.0,0.0,
14274,Mitch Haniger,SEA,57,247,55,36,8,0,11,31,34,0,0.080971659,0.263157894,0.183035714,0.293333333,0.245535714,0.242,0.3191415,0.326,0.428571428,0.447,0.307692307,114.3319909,3.47940109,-2.209236979,1.47098214,-0.504153941,0.953595602,0.307692307,0.11801242,0.47204969,0.25918367,0.64426877,0.45481928,0.51968504,0.80674847,0.72626932,0.45962733,0.32298137,0.2173913,91.89609011,18.21832844,111.046,0.198757763,0.372670807,0.428571428,-0.32554951,Mitch Haniger,RF/LF,R,R,SEA,32,6.048,0.953595638,,2.0,24000000,12000000.0,,SFG,3.0,43500000.0,14500000.0
13768,Travis Jankowski,- - -,44,64,9,9,0,0,0,11,2,3,0.125,0.15625,0.0,0.2,0.163636363,0.198,0.221637839,0.259,0.163636363,0.23,0.28125,42.47014054,-3.231396695,-0.064695179,6.430905074,1.051437044,-0.115199656,0.8,0.0,0.22222222,0.15789474,0.584,0.36434109,0.71428571,0.95890411,0.90425532,0.31111111,0.44444444,0.24444444,80.48336356,-3.248401823,102.307,0.095238095,0.714285714,0.19047619,-0.339324833,Travis Jankowski,CF/LF/RF,L,R,SEA,32,5.028,-0.115199894,,,0,,,TEX,1.0,1250000.0,1250000.0
12984,Jackie Bradley Jr.,- - -,132,370,70,42,23,1,4,30,38,2,0.064864864,0.208108108,0.107558139,0.25095057,0.203488372,0.223,0.251507897,0.268,0.311046511,0.33,0.255434782,56.03286136,-19.24518541,5.31501925,2.729748531,-0.939024723,-0.233927691,0.311688311,0.04832714,0.37174721,0.28376328,0.68269231,0.49315068,0.57219251,0.78470825,0.72660819,0.42750929,0.34572491,0.2267658,87.63136977,7.398722811,107.564,0.16981132,0.505660377,0.324528301,-0.34422284,Jackie Bradley Jr.,CF/RF/LF,L,R,TOR,33,8.15,-0.23456572,,,0,,,KCR,1.0,383065.0,383065.0
10847,Andrelton Simmons,CHC,35,85,13,12,1,0,0,8,7,4,0.082352941,0.152941176,0.013333333,0.209677419,0.173333333,0.158,0.203523102,0.199,0.186666666,0.189,0.243902439,28.96562805,-6.114118279,1.372766852,5.946071125,0.900981241,-0.190803008,0.538461538,0.0,0.10769231,0.31506849,0.63815789,0.47986577,0.73913043,0.86597938,0.82517483,0.41538462,0.41538462,0.16923077,81.38868001,1.136872964,100.61,0.080645161,0.64516129,0.274193548,-0.353692851,Andrelton Simmons,SS/2B,R,R,CHC,33,9.122,-0.190803006,,,0,,,,,,
14773,Yu Chang,- - -,69,190,35,25,6,0,4,19,15,0,0.084210526,0.310526315,0.107142857,0.289719626,0.208333333,0.213,0.272915223,0.29,0.31547619,0.357,0.289473684,76.72769725,-5.340619868,1.978097719,1.927444275,-0.114818455,0.292166522,0.27118644,0.09009009,0.36936937,0.28418231,0.65809769,0.47506562,0.5,0.84765625,0.74585635,0.43243243,0.36936937,0.1981982,88.78429351,14.3217037,111.266,0.171171171,0.423423423,0.405405405,-0.372310393,Yu Chang,2B/3B/SS/1B,R,R,BOS,27,3.007,0.292166322,,,0,,,BOS,1.0,850000.0,850000.0
5933,Jean Segura,PHI,98,387,98,79,9,0,10,45,33,13,0.064599483,0.149870801,0.110169491,0.306620209,0.276836158,0.254,0.319867528,0.303,0.387005649,0.363,0.335917312,105.3648028,2.800770613,3.891783714,4.012991875,0.388582922,2.100545371,0.431034482,0.04377104,0.38383838,0.35567715,0.63001486,0.48717949,0.70769231,0.90801887,0.83187135,0.31313131,0.38720539,0.2996633,87.5712492,4.275552698,110.999,0.164983164,0.565656565,0.269360269,-0.401860115,Jean Segura,2B,R,R,PHI,33,10.065,2.100545406,,2.0,24000000,12000000.0,,MIA,2.0,17000000.0,6500000.0
9774,Christian Vázquez,- - -,119,426,109,77,23,0,9,41,52,1,0.051643192,0.16197183,0.125628141,0.309597523,0.273869346,0.262,0.31228052,0.301,0.399497487,0.375,0.31455399,99.2368937,-6.060433232,10.69851907,1.816963136,-5.694617835,1.901634994,0.318840579,0.05120482,0.36445783,0.33627204,0.63961814,0.49203431,0.72284644,0.9141791,0.8505604,0.34036145,0.38253012,0.27710843,87.92091024,10.69940241,109.546,0.225903614,0.451807228,0.322289156,-0.417104097,Christian Vázquez,C,R,R,HOU,32,8.031,1.901635528,,2.0,16000000,8000000.0,,MIN,3.0,30000000.0,10000000.0
15998,Cody Bellinger,LAD,144,550,106,57,27,3,19,70,68,14,0.069090909,0.272727272,0.178571428,0.255131964,0.21031746,0.213,0.284043855,0.278,0.388888888,0.354,0.265454545,83.17133736,-7.952776423,3.142171383,6.262304281,2.800941974,1.481514634,0.253333333,0.08333333,0.38055556,0.29907407,0.67485667,0.49847892,0.60681115,0.81674757,0.7576286,0.47222222,0.33333333,0.19444444,89.40806167,20.30555661,107.297,0.172222222,0.355555555,0.472222222,-0.436589261,Cody Bellinger,CF/RF/1B,L,L,LAD,27,5.16,1.481514573,,,0,,,CHC,1.0,17500000.0,17500000.0
3473,Anthony Rizzo,NYY,130,548,104,50,21,1,32,77,75,6,0.105839416,0.184306569,0.255913979,0.215568862,0.223655913,0.239,0.352340449,0.349,0.479569892,0.454,0.33759124,131.4227477,17.18652587,-10.93035603,3.690712589,-2.190720455,2.476663253,0.574257425,0.10928962,0.40710383,0.2985782,0.62062441,0.45975379,0.61904762,0.86737805,0.78681771,0.48087432,0.29508197,0.22404372,89.4057149,19.33560841,113.284,0.175342465,0.331506849,0.493150684,-0.485091718,Anthony Rizzo,1B,L,L,NYY,33,10.168,2.476663113,,3.0,54000000,18000000.0,19650000.0,NYY,2.0,40000000.0,20000000.0
10200,Tucker Barnhart,DET,94,308,62,51,10,0,1,16,16,0,0.081168831,0.24025974,0.046263345,0.296116504,0.220640569,0.201,0.253100894,0.244,0.266903914,0.264,0.286644951,62.55150922,-14.22549744,6.930096149,0.607973415,-1.246164301,0.256810048,0.337837837,0.01923077,0.25480769,0.27622378,0.63621262,0.46081772,0.58860759,0.89295039,0.80406654,0.36538462,0.34615385,0.28846154,84.51455704,10.07384292,105.167,0.161764705,0.534313725,0.303921568,-0.485333772,Tucker Barnhart,C,L,R,DET,32,8.075,0.256810069,,,0,,,CHC,2.0,6500000.0,3250000.0
11476,Odúbel Herrera,PHI,62,197,44,29,9,1,5,23,21,6,0.055837563,0.213197969,0.140540541,0.280575539,0.237837837,0.225,0.286916233,0.272,0.378378378,0.348,0.279187817,82.83355456,-3.119256718,1.737063468,6.21688478,0.809842262,0.566442557,0.261904761,0.04861111,0.375,0.38560411,0.67816092,0.52374491,0.59333333,0.90677966,0.78497409,0.42361111,0.27777778,0.29861111,86.92363141,4.044896846,111.232,0.126760563,0.577464788,0.295774647,-0.503913293,Odúbel Herrera,CF/LF/RF,L,R,PHI,31,5.077,0.566442609,,,0,,,,,,
10556,César Hernández,WSN,147,617,139,106,28,4,1,64,34,10,0.072933549,0.184764991,0.069642857,0.308724832,0.248214285,0.248,0.282608914,0.29,0.317857142,0.329,0.311074918,80.84742935,-14.50946584,-2.131158829,4.950437451,-0.779843138,0.481410896,0.394736842,0.02439024,0.29711752,0.23779385,0.66798732,0.46706081,0.55893536,0.886121,0.80831826,0.35033259,0.34146341,0.30820399,84.84478746,9.272688163,110.825,0.228832951,0.464530892,0.306636155,-0.599459033,César Hernández,2B/3B/LF,S,R,WSN,33,8.154,0.481410831,,,0,,,DET,1.0,0.0,
18289,Brian Anderson,MIA,98,383,75,50,16,1,8,43,28,1,0.096605744,0.263707571,0.124260355,0.291304347,0.221893491,0.229,0.293178615,0.309,0.346153846,0.379,0.31070496,85.07076668,-6.802315231,-4.716933727,3.276608632,-0.159033889,0.173924182,0.366336633,0.09663866,0.42016807,0.27931489,0.7244898,0.50550875,0.50943396,0.79753521,0.71923077,0.39915966,0.36134454,0.2394958,88.7053748,7.678195358,111.971,0.184873949,0.50420168,0.310924369,-0.635505243,Brian Anderson,3B/RF/LF,R,R,MIA,30,5.031,0.173924178,,,0,,,MIL,1.0,3500000.0,3500000.0
11200,Kole Calhoun,TEX,125,424,76,49,14,1,12,36,49,3,0.063679245,0.320754716,0.134020619,0.263374485,0.195876288,0.223,0.260264361,0.294,0.329896907,0.382,0.257075471,66.44251957,-17.04158985,-8.396368265,3.263130281,-1.030439145,-1.262881803,0.198529411,0.09803922,0.48235294,0.32751092,0.76785714,0.53058824,0.45,0.75415282,0.65299335,0.47843137,0.34117647,0.18039216,90.81308211,15.4460813,109.858,0.243137254,0.380392156,0.376470588,-0.649555622,Kole Calhoun,RF/LF,L,L,TEX,35,9.13,-1.262881756,,,0,,,SEA,1.0,0.0,
13807,Kevin Plawecki,- - -,64,186,37,28,8,0,1,15,13,0,0.075268817,0.17204301,0.06547619,0.264705882,0.220238095,0.228,0.259429627,0.268,0.285714285,0.299,0.286486486,60.42163664,-9.332081413,-0.67516703,1.26785714,-1.048119018,-0.433059364,0.4375,0.0,0.37681159,0.28955224,0.62534435,0.46418338,0.59793814,0.89867841,0.80864198,0.38405797,0.4057971,0.21014493,89.31414211,11.37556211,109.203,0.189781021,0.474452554,0.335766423,-0.666744575,Kevin Plawecki,C,R,R,TEX,32,6.167,-0.433156669,,,0,,,PIT,1.0,0.0,
13355,Luke Maile,CLE,76,206,40,27,10,0,3,19,17,0,0.092233009,0.262135922,0.104972375,0.291338582,0.220994475,0.194,0.281269512,0.263,0.32596685,0.301,0.300970873,82.49019578,-5.005825235,5.086831719,1.303571421,-0.94685512,0.692586341,0.351851851,0.05384615,0.25384615,0.26165803,0.61609195,0.44945189,0.47524752,0.85447761,0.75067751,0.41538462,0.36153846,0.22307692,84.49100811,16.98891789,106.491,0.184615384,0.376923076,0.438461538,-0.671232104,Luke Maile,C,R,R,CLE,32,5.148,0.692586303,,,0,,,CIN,1.0,1175000.0,1175000.0
4940,Jason Heyward,CHC,48,151,28,21,5,1,1,15,10,1,0.072847682,0.211920529,0.0729927,0.259615384,0.204379562,0.218,0.253499443,0.278,0.277372262,0.322,0.278145695,63.1381646,-6.46142683,-1.279005945,4.736406006,0.005534568,-0.267302362,0.34375,0.04761905,0.38095238,0.3037037,0.64912281,0.48108108,0.54878049,0.83783784,0.74906367,0.53333333,0.32380952,0.14285714,87.55745908,13.08345308,111.093,0.161904761,0.457142857,0.38095238,-0.726173931,Jason Heyward,RF/CF/LF,L,L,CHC,33,13.0,-0.267302364,,,0,,,LAD,1.0,720000.0,720000.0
19198,Yuli Gurriel,HOU,146,584,132,84,40,0,8,53,53,8,0.051369863,0.125,0.117431193,0.265524625,0.242201834,0.24,0.28469547,0.271,0.359633027,0.319,0.287671232,85.20887361,-8.312897903,-16.85089397,3.833261824,1.407441702,-0.702770332,0.410958904,0.01894737,0.35368421,0.3399061,0.63273073,0.48534972,0.74309392,0.94285714,0.87244401,0.33684211,0.36842105,0.29473684,88.24868412,14.55741753,109.602,0.185263157,0.406315789,0.408421052,-0.754331212,Yuli Gurriel,1B/DH,R,R,HOU,39,6.043,-0.702770352,,1.0,6000000,6000000.0,,MIA,1.0,1250000.0,1250000.0
17338,Willi Castro,DET,112,392,88,60,18,2,8,47,31,9,0.038265306,0.209183673,0.126027397,0.287769784,0.24109589,0.257,0.285445496,0.286,0.367123287,0.335,0.283887468,85.38611952,-4.579179422,0.115769386,5.546054906,1.867245981,0.833104462,0.182926829,0.03484321,0.31010453,0.38649425,0.75603217,0.5776699,0.50557621,0.84574468,0.73589436,0.35191638,0.36933798,0.27874564,84.8327352,13.6536401,111.676,0.225352112,0.419014084,0.355633802,-0.816861953,Willi Castro,2B/SS/3B/OF,S,R,DET,26,3.017,0.833104432,,,0,,,MIN,1.0,1800000.0,1800000.0
13359,Tyler Naquin,- - -,105,334,71,37,19,4,11,47,46,4,0.056886227,0.278443113,0.193548387,0.291262135,0.229032258,0.247,0.303496736,0.317,0.422580645,0.433,0.282282282,92.27364306,-1.374003462,-5.622617126,6.50672655,1.624244866,0.471794762,0.204301075,0.09633028,0.40825688,0.37520129,0.775,0.57811261,0.6223176,0.76612903,0.72016461,0.37614679,0.36697248,0.25688073,90.32887478,14.41481343,112.653,0.211267605,0.389671361,0.399061032,-0.835598178,Tyler Naquin,RF/LF,L,R,NYM,32,6.033,0.467221081,,,0,,,MIL,1.0,0.0,
8090,Matt Carpenter,NYY,47,154,39,15,9,0,15,28,37,0,0.123376623,0.227272727,0.421875,0.303797468,0.3046875,0.23,0.471641657,0.36,0.7265625,0.484,0.411764705,215.646896,19.74874457,-2.224684671,1.407392021,-0.29237802,2.351362883,0.542857142,0.13684211,0.42105263,0.18126888,0.60512821,0.41054092,0.61666667,0.83898305,0.79391892,0.6,0.22105263,0.17894737,89.76262556,22.4176562,107.732,0.239130434,0.228260869,0.532608695,-0.860949868,Matt Carpenter,DH/1B/RF/LF,L,R,NYY,37,10.145,2.351362944,,1.0,6000000,6000000.0,,SDP,2.0,12000000.0,6000000.0
2967,Tommy Pham,- - -,144,622,131,90,23,1,17,89,63,8,0.090032154,0.268488745,0.137184116,0.304,0.236462093,0.238,0.303853794,0.311,0.373646209,0.383,0.311897106,89.54974058,-7.854564622,-6.304051414,4.545089436,-0.417051721,0.691631929,0.335329341,0.07908163,0.48214286,0.2093617,0.60451128,0.41916168,0.42682927,0.87189055,0.76761905,0.375,0.375,0.25,92.15275441,7.713853797,112.554,0.183673469,0.479591836,0.336734693,-0.876634482,Tommy Pham,LF,R,R,BOS,35,7.107,0.691635191,,1.0,6000000,6000000.0,,NYM,1.0,6000000.0,6000000.0
14162,Carlos Correa,MIN,136,590,152,105,24,1,22,70,64,0,0.10338983,0.205084745,0.176245211,0.339425587,0.291187739,0.276,0.362349808,0.363,0.46743295,0.484,0.366101694,139.1672466,22.7737759,2.073312759,1.722877232,-3.23035818,4.568114933,0.504132231,0.11358025,0.44691358,0.26666667,0.62657696,0.44357172,0.60365854,0.87919463,0.79496738,0.40987654,0.38518519,0.20493827,89.88746142,11.60049552,114.569,0.197530864,0.427160493,0.375308641,-0.920545006,Carlos Correa,SS/3B,R,R,MIN,28,7.119,4.568114758,,8.0,256000000,32000000.0,,MIN,6.0,200000000.0,33333333.33
6184,J.D. Martinez,BOS,139,596,146,86,43,1,16,76,62,0,0.087248322,0.24328859,0.174484053,0.344827586,0.2739212,0.26,0.342988299,0.349,0.448405253,0.471,0.34117647,119.0662045,9.91311716,-15.0154314,2.078296696,-2.87415328,1.443461236,0.358620689,0.12436548,0.41370558,0.3204918,0.72711719,0.51946421,0.49872123,0.81764706,0.71716358,0.33842239,0.36895674,0.29262087,89.10029695,14.11461406,111.587,0.221374045,0.381679389,0.396946564,-0.996874123,J.D. Martinez,DH/LF,R,R,BOS,35,11.036,1.443461418,,1.0,12500000,12500000.0,,LAD,1.0,10000000.0,10000000.0
13145,Josh Bell,- - -,156,647,147,98,29,3,17,78,71,0,0.125193199,0.157650695,0.155797102,0.296127562,0.266304347,0.273,0.343535324,0.349,0.422101449,0.424,0.361801242,123.7268593,12.79174936,-14.94317631,2.448813138,-5.04398114,2.111084544,0.794117647,0.07189542,0.40522876,0.23520249,0.68304668,0.45349301,0.65562914,0.85971223,0.80545775,0.38377193,0.35964912,0.25657895,88.8555951,8.303986934,112.237,0.186403508,0.504385964,0.309210526,-0.998518016,Josh Bell,1B/DH,S,R,SDP,30,6.053,2.100223303,,3.0,39000000,13000000.0,,CLE,2.0,33000000.0,16500000.0
12371,Tommy La Stella,SFG,60,195,43,27,14,0,2,17,14,0,0.056410256,0.153846153,0.111111112,0.271523178,0.238888888,0.232,0.276743841,0.267,0.35,0.329,0.282051282,78.45003383,-5.523747435,-8.036450148,1.320741753,-0.641412493,-0.719427648,0.366666666,0.01960784,0.32026144,0.25336927,0.53900709,0.40554156,0.69148936,0.90350877,0.84161491,0.40522876,0.38562092,0.20915033,87.8677811,14.63724533,108.032,0.235294117,0.405228758,0.359477124,-1.016069658,Tommy La Stella,2B/3B,L,R,SFG,34,8.057,-0.719427705,,,0,,,SEA,1.0,720000.0,720000.0
14128,Joey Gallo,- - -,126,410,56,27,8,2,19,48,47,3,0.136585365,0.397560975,0.197142857,0.218934911,0.16,0.167,0.285992186,0.294,0.357142857,0.371,0.280487804,84.48351188,-8.075751547,-5.228074849,4.74702634,-0.872726624,0.004566574,0.343558282,0.17553191,0.50531915,0.26773455,0.68037603,0.47130435,0.35042735,0.71502591,0.6100861,0.54787234,0.27659574,0.17553191,89.58084467,23.80816519,113.038,0.193548387,0.279569892,0.52688172,-1.019639986,Joey Gallo,LF/RF,L,R,LAD,29,6.103,0.004566194,,1.0,10000000,10000000.0,,MIN,1.0,11000000.0,11000000.0
8202,Josh Harrison,CHW,119,425,99,71,19,2,7,50,27,2,0.049411764,0.167058823,0.113989638,0.296774193,0.256476683,0.233,0.304904879,0.284,0.370466321,0.335,0.316784869,97.43237284,-1.598768996,3.161572099,3.989865825,-0.370797644,1.57542071,0.295774647,0.03761755,0.32288401,0.35055866,0.71481028,0.54468363,0.71314741,0.85787671,0.81437126,0.38244514,0.36990596,0.2476489,87.3596461,14.68358451,105.996,0.173501577,0.438485804,0.388012618,-1.052526347,Josh Harrison,2B/3B,R,R,CHW,35,10.168,1.575420737,,,0,,,PHI,1.0,2000000.0,2000000.0
8623,Donovan Solano,CIN,80,304,79,59,16,0,4,22,24,0,0.0625,0.200657894,0.100719425,0.348837209,0.284172661,0.268,0.318868946,0.315,0.384892086,0.393,0.338815789,98.76122892,-2.577110217,-2.8258003,0.714665646,-2.139577023,0.530767942,0.311475409,0.05936073,0.39726027,0.34513274,0.63875205,0.49744463,0.63076923,0.90231362,0.81164384,0.3652968,0.37442922,0.26027397,88.31166811,10.65917404,107.335,0.273972602,0.447488584,0.278538812,-1.067706618,Donovan Solano,2B/3B/1B,R,R,CIN,35,7.081,0.530767977,,,0,,,MIN,1.0,2000000.0,2000000.0
10815,Jurickson Profar,SDP,152,658,140,87,36,2,15,82,58,5,0.110942249,0.156534954,0.147826087,0.27173913,0.24347826,0.251,0.320229092,0.315,0.391304347,0.359,0.331297709,109.9043288,7.210604268,-6.776450992,3.962212394,-0.361163942,2.422293278,0.708737864,0.03974895,0.34309623,0.24855908,0.61626248,0.43333333,0.69275362,0.88078704,0.82712986,0.43933054,0.31380753,0.24686192,87.50798666,12.9262376,109.39,0.217299578,0.438818565,0.343881856,-1.081759429,Jurickson Profar,LF,S,R,SDP,30,8.165,2.422293425,,3.0,30000000,10000000.0,,COL,1.0,7750000.0,7750000.0
10264,Brandon Belt,SFG,78,298,54,36,9,1,8,25,23,1,0.124161073,0.27181208,0.137795275,0.277108433,0.212598425,0.215,0.303299288,0.326,0.3503937,0.412,0.325503355,96.60796582,-1.861936193,-7.87540102,2.854211695,-0.687517786,0.053996786,0.456790123,0.12643678,0.38505747,0.21276596,0.7362069,0.46767422,0.46153846,0.78220141,0.70736086,0.37356322,0.33908046,0.28735632,88.43294852,23.39631144,108.295,0.226190476,0.273809523,0.5,-1.266896481,Brandon Belt,1B,L,L,SFG,35,11.128,0.053996839,,1.0,10000000,10000000.0,,TOR,1.0,9300000.0,9300000.0
15640,Aaron Judge,NYY,157,696,177,87,28,0,62,133,131,16,0.159482758,0.251436781,0.375438597,0.340236686,0.310526315,0.305,0.458196414,0.463,0.685964912,0.706,0.424855491,206.1548368,84.1851225,-0.896595001,4.03627478,1.043906954,11.05625629,0.634285714,0.26237624,0.60891089,0.23156533,0.64900662,0.42685026,0.44972067,0.83219955,0.72177419,0.475,0.3175,0.2075,95.77863604,14.8930248,118.357,0.1925,0.3725,0.435,-1.431813815,Aaron Judge,RF/CF,R,R,NYY,31,6.051,11.05625629,,8.0,300000000,37500000.0,19650000.0,NYY,9.0,360000000.0,40000000.0
11609,Willson Contreras,CHC,113,487,101,54,23,2,22,65,55,4,0.092402464,0.211498973,0.223557692,0.269624573,0.242788461,0.256,0.356893659,0.364,0.466346153,0.463,0.349075975,133.8364712,17.94035718,-1.408831239,4.175879517,-1.204864132,3.494803548,0.436893203,0.1047619,0.47936508,0.32017076,0.70635838,0.50554939,0.50333333,0.81669394,0.71350165,0.44444444,0.31746032,0.23809524,90.41640119,8.494220697,116.24,0.155555555,0.514285714,0.33015873,-1.954953186,Willson Contreras,C,R,R,CHC,31,6.108,3.494803667,,4.0,70000000,17500000.0,19650000.0,STL,5.0,87500000.0,17500000.0
