playerid,Name,Team,G,PA,H,1B,2B,3B,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,xBA,wOBA,xwOBA,SLG,xSLG,OBP,wRC+,Off,Def,Spd,BsR,WAR,BB/K,Barrel%,HardHit%,O-Swing% (sc),Z-Swing% (sc),Swing% (sc),O-Contact% (sc),Z-Contact% (sc),Contact% (sc),Pull%,Cent%,Oppo%,EV,LA,maxEV,LD%,GB%,FB%,Clutch
18171,Seth Brown,OAK,150,555,115,61,26,3,25,55,73,11,0.091891891,0.263063063,0.214,0.272727272,0.23,0.251,0.323437876,0.338,0.444,0.454,0.304504504,114.9705296,10.20085039,-12.39181471,4.70813178,0.851154365,1.612990355,0.349315068,0.12957746,0.4084507,0.29349736,0.68301887,0.48134668,0.47305389,0.84392265,0.7268431,0.42253521,0.34366197,0.23380282,89.19408972,15.75907458,112.879,0.200564971,0.358757062,0.440677966,-0.300014268
14366,Joey Meneses,WSN,56,240,72,45,14,0,13,33,34,1,0.0625,0.216666666,0.238738739,0.371069182,0.324324324,0.267,0.395142301,0.332,0.563063063,0.457,0.366666666,157.7948657,14.85425186,-6.456760883,2.419995466,-1.261362495,1.748590667,0.288461538,0.09883721,0.47093023,0.3010989,0.6563147,0.48400853,0.62773723,0.85804416,0.78854626,0.39534884,0.3372093,0.26744186,91.38317229,9.472002606,110.91,0.255813953,0.447674418,0.296511627,-0.301365179
22411,Cal Stevenson,OAK,23,71,10,7,3,0,0,5,1,1,0.112676056,0.323943661,0.05,0.263157894,0.166666666,0.208,0.224367221,0.277,0.216666666,0.309,0.260869565,45.02872688,-4.279920686,0.457485661,2.810616086,0.112070776,-0.165566301,0.347826086,0.05,0.325,0.20143885,0.5483871,0.38435374,0.42857143,0.84705882,0.74336283,0.35,0.425,0.225,87.58956749,10.58804562,102.817,0.263157894,0.447368421,0.289473684,-0.302940051
5491,Austin Romine,- - -,51,136,20,14,3,0,3,10,9,0,0.029411764,0.338235294,0.093023256,0.2125,0.155038759,0.159,0.19290698,0.195,0.248062015,0.248,0.186567164,14.74969805,-14.68971654,-3.723635212,1.601190471,-1.240041261,-1.444721473,0.086956521,0.04705882,0.32941176,0.37295082,0.69201521,0.53846154,0.49450549,0.76923077,0.67765568,0.30588235,0.36470588,0.32941176,87.19818264,9.543415698,109.659,0.144578313,0.542168674,0.313253012,-0.306387192
17128,Ramón Laureano,OAK,94,383,73,42,18,0,13,49,34,11,0.065274151,0.271540469,0.164739885,0.262008733,0.210982658,0.219,0.294061334,0.307,0.375722543,0.402,0.287206266,94.23130728,-1.916348421,-5.280272722,4.828968612,0.569894291,0.516240204,0.240384615,0.11570248,0.38429752,0.27961433,0.6319797,0.46301189,0.43842365,0.82730924,0.7146933,0.43801653,0.30165289,0.26033058,88.68282703,14.85697798,110.17,0.17768595,0.429752066,0.392561983,-0.309665331
19251,Pete Alonso,NYM,160,685,162,95,27,0,40,95,131,5,0.097810218,0.186861313,0.246231156,0.278538812,0.271356783,0.262,0.365731329,0.353,0.517587939,0.486,0.351824817,140.8534352,29.83691229,-17.18629789,2.891825485,-2.67672208,3.802501791,0.5234375,0.12343096,0.44560669,0.31875463,0.70811744,0.49860391,0.60930233,0.87560976,0.784,0.44769874,0.31171548,0.24058577,89.79487284,18.2202271,116.542,0.198744769,0.361924686,0.439330543,-0.323523579
14274,Mitch Haniger,SEA,57,247,55,36,8,0,11,31,34,0,0.080971659,0.263157894,0.183035714,0.293333333,0.245535714,0.242,0.3191415,0.326,0.428571428,0.447,0.307692307,114.3319909,3.47940109,-2.209236979,1.47098214,-0.504153941,0.953595602,0.307692307,0.11801242,0.47204969,0.25918367,0.64426877,0.45481928,0.51968504,0.80674847,0.72626932,0.45962733,0.32298137,0.2173913,91.89609011,18.21832844,111.046,0.198757763,0.372670807,0.428571428,-0.32554951
13897,Tyler Heineman,- - -,62,174,34,26,8,0,0,16,9,1,0.045977011,0.097701149,0.050955414,0.242857142,0.216560509,0.248,0.248135014,0.273,0.267515923,0.293,0.276470588,54.93985702,-10.23187693,10.7288696,3.454255895,-1.130716514,0.676013989,0.470588235,0,0.13194444,0.38566553,0.68932039,0.54152824,0.73451327,0.91079812,0.84969325,0.39583333,0.34722222,0.25694444,82.68776066,19.88807523,102.537,0.233082706,0.353383458,0.413533834,-0.329596864
13755,Tomás Nido,NYM,98,313,68,50,15,0,3,31,28,0,0.044728434,0.242811501,0.084507042,0.314009661,0.239436619,0.238,0.264761887,0.284,0.323943661,0.374,0.275747508,71.81312719,-15.52170467,17.79764986,1.733047009,-5.271380528,1.369528039,0.184210526,0.06306306,0.32882883,0.40471869,0.79844961,0.59512652,0.56950673,0.72815534,0.67244094,0.3018018,0.41441441,0.28378378,86.31478659,8.349987495,107.375,0.208737864,0.5,0.291262135,-0.329939269
16572,Connor Joe,COL,111,467,96,65,20,4,7,56,28,6,0.117773019,0.207708779,0.121287129,0.295681063,0.237623762,0.241,0.313729383,0.311,0.358910891,0.34,0.338329764,88.57607369,-5.115273129,-7.998159409,5.272772007,1.083113178,0.309950333,0.567010309,0.04545455,0.33766234,0.22888889,0.561,0.40368421,0.61165049,0.88235294,0.80964798,0.36363636,0.37987013,0.25649351,85.31330046,10.55743068,110.149,0.207792207,0.464285714,0.327922077,-0.330395489
27684,Michael Massey,KCR,52,194,42,28,9,1,4,16,17,3,0.046391752,0.237113402,0.132947977,0.304,0.242774566,0.243,0.301827395,0.332,0.375722543,0.45,0.307291666,91.32632429,-1.665840931,-2.158100784,5.009073958,0.227689347,0.242731606,0.195652173,0.12977099,0.3740458,0.35344828,0.70350404,0.5340751,0.58536585,0.80076628,0.73177083,0.52307692,0.27692308,0.2,89.34986139,16.44635896,108.828,0.201612903,0.354838709,0.443548387,-0.332226744
25055,Nate Eaton,KCR,44,122,28,20,4,3,1,16,12,11,0.081967213,0.245901639,0.122641509,0.346153846,0.264150943,0.233,0.313444733,0.297,0.386792452,0.352,0.330578512,99.527921,3.023864659,0.626088798,8.992112764,3.088674635,0.788367162,0.333333333,0.05,0.275,0.29844961,0.69230769,0.48016701,0.61038961,0.8627451,0.77826087,0.3,0.425,0.275,85.84268691,13.63790237,107.003,0.189873417,0.354430379,0.455696202,-0.332355427
6887,Martín Maldonado,HOU,113,379,64,37,12,0,15,40,45,0,0.058047493,0.306068601,0.165697675,0.227906976,0.186046511,0.181,0.264304219,0.253,0.351744186,0.325,0.248,70.81307802,-15.56278911,10.78961325,1.718561365,-3.114924668,0.757410019,0.189655172,0.08119658,0.4017094,0.3127572,0.67746114,0.50033311,0.43859649,0.81453155,0.70039947,0.44444444,0.31196581,0.24358974,88.43355092,14.6552638,109.238,0.170305676,0.423580786,0.406113537,-0.338045364
13768,Travis Jankowski,- - -,44,64,9,9,0,0,0,11,2,3,0.125,0.15625,0,0.2,0.163636363,0.198,0.221637839,0.259,0.163636363,0.23,0.28125,42.47014054,-3.231396695,-0.064695179,6.430905074,1.051437044,-0.115199656,0.8,0,0.22222222,0.15789474,0.584,0.36434109,0.71428571,0.95890411,0.90425532,0.31111111,0.44444444,0.24444444,80.48336356,-3.248401823,102.307,0.095238095,0.714285714,0.19047619,-0.339324833
16535,Danny Jansen,TOR,72,248,56,31,10,0,15,34,44,1,0.100806451,0.177419354,0.255813953,0.254658385,0.260465116,0.261,0.363500648,0.366,0.516279069,0.511,0.338709677,140.6477134,11.70501655,5.794185519,2.528206954,0.361305815,2.660906347,0.568181818,0.13068182,0.46590909,0.24347826,0.64271457,0.4516129,0.65178571,0.84782609,0.79723502,0.52272727,0.3125,0.16477273,90.3591183,22.19338434,109.33,0.159090909,0.335227272,0.505681818,-0.339586572
19252,Cavan Biggio,TOR,97,303,52,27,18,1,6,43,24,2,0.125412541,0.280528052,0.147859922,0.275449101,0.20233463,0.193,0.301647198,0.288,0.350194552,0.319,0.317880794,96.98047619,-0.383138877,3.414340496,4.929694613,0.646413464,1.324461891,0.447058823,0.06896552,0.32758621,0.19047619,0.58989599,0.40015601,0.48275862,0.84130982,0.76023392,0.45977011,0.32183908,0.2183908,87.90536996,19.63468756,107.605,0.209302325,0.354651162,0.436046511,-0.34200482
20352,Ernie Clement,- - -,70,179,30,26,4,0,0,19,6,0,0.061452513,0.145251396,0.024539878,0.217391304,0.184049079,0.235,0.209280441,0.277,0.208588957,0.328,0.242937853,32.06427419,-14.1465985,0.904965162,2.858480703,-0.462424314,-0.795903485,0.423076923,0.03571429,0.25714286,0.34256055,0.62352941,0.49443561,0.77777778,0.9009434,0.86173633,0.34285714,0.36428571,0.29285714,84.99613504,11.75970526,107.288,0.161764705,0.455882352,0.382352941,-0.344163258
12984,Jackie Bradley Jr.,- - -,132,370,70,42,23,1,4,30,38,2,0.064864864,0.208108108,0.107558139,0.25095057,0.203488372,0.223,0.251507897,0.268,0.311046511,0.33,0.255434782,56.03286136,-19.24518541,5.31501925,2.729748531,-0.939024723,-0.233927691,0.311688311,0.04832714,0.37174721,0.28376328,0.68269231,0.49315068,0.57219251,0.78470825,0.72660819,0.42750929,0.34572491,0.2267658,87.63136977,7.398722811,107.564,0.16981132,0.505660377,0.324528301,-0.34422284
9929,Darin Ruf,- - -,119,388,68,45,12,0,11,52,45,2,0.115979381,0.270618556,0.134730539,0.257918552,0.203592814,0.219,0.29128294,0.31,0.338323353,0.371,0.30670103,88.68826762,-4.861862136,-14.67877245,3.438038144,0.237398531,-0.65023204,0.428571428,0.0862069,0.40517241,0.23949045,0.55808383,0.4037037,0.54787234,0.83905579,0.75535168,0.46982759,0.27155172,0.25862069,89.20916959,14.76258824,112.109,0.181034482,0.413793103,0.405172413,-0.348536995
16472,Rhys Hoskins,PHI,156,672,145,80,33,2,30,81,79,2,0.107142857,0.251488095,0.215619694,0.291878172,0.246179966,0.239,0.34517194,0.338,0.46179966,0.445,0.332339791,122.6673091,15.08618252,-15.45679569,2.803612571,-2.611467616,2.388364,0.426035502,0.11058824,0.44235294,0.21680791,0.61174882,0.41870901,0.49185668,0.85320088,0.76174773,0.45518868,0.31839623,0.22641509,90.14117908,18.11287608,112.221,0.226415094,0.356132075,0.41745283,-0.3520389
10847,Andrelton Simmons,CHC,35,85,13,12,1,0,0,8,7,4,0.082352941,0.152941176,0.013333333,0.209677419,0.173333333,0.158,0.203523102,0.199,0.186666666,0.189,0.243902439,28.96562805,-6.114118279,1.372766852,5.946071125,0.900981241,-0.190803008,0.538461538,0,0.10769231,0.31506849,0.63815789,0.47986577,0.73913043,0.86597938,0.82517483,0.41538462,0.41538462,0.16923077,81.38868001,1.136872964,100.61,0.080645161,0.64516129,0.274193548,-0.353692851
19354,Luke Raley,TBR,22,72,12,9,2,0,1,7,4,0,0.097222222,0.333333333,0.081967213,0.297297297,0.196721311,0.177,0.271270259,0.286,0.278688524,0.296,0.305555555,78.22073913,-2.021250419,0.212748289,1.601190471,-0.25666382,0.04921011,0.291666666,0.13157895,0.39473684,0.29787234,0.70921986,0.5035461,0.30952381,0.73,0.6056338,0.36842105,0.34210526,0.28947368,90.0559346,16.88229783,110.909,0.108108108,0.405405405,0.486486486,-0.35641926
5517,Kyle Higashioka,NYY,83,248,52,35,7,0,10,27,31,0,0.048387096,0.209677419,0.161572053,0.245614035,0.227074235,0.254,0.28239948,0.317,0.388646288,0.444,0.264227642,82.04589161,-5.996162702,13.37867856,1.863538977,-0.985641934,1.598691087,0.23076923,0.09836066,0.48087432,0.28045977,0.70488323,0.50110375,0.46721311,0.84939759,0.74669604,0.45901639,0.38797814,0.15300546,90.91251628,17.20222982,109.054,0.220994475,0.348066298,0.430939226,-0.356567084
14773,Yu Chang,- - -,69,190,35,25,6,0,4,19,15,0,0.084210526,0.310526315,0.107142857,0.289719626,0.208333333,0.213,0.272915223,0.29,0.31547619,0.357,0.289473684,76.72769725,-5.340619868,1.978097719,1.927444275,-0.114818455,0.292166522,0.27118644,0.09009009,0.36936937,0.28418231,0.65809769,0.47506562,0.5,0.84765625,0.74585635,0.43243243,0.36936937,0.1981982,88.78429351,14.3217037,111.266,0.171171171,0.423423423,0.405405405,-0.372310393
19956,Mickey Moniak,- - -,37,112,18,11,3,1,3,13,8,1,0.035714285,0.392857142,0.132075472,0.254237288,0.16981132,0.158,0.223417329,0.206,0.301886792,0.265,0.207207207,39.22755551,-7.466799731,-0.965035103,6.80364178,0.384852805,-0.49882258,0.09090909,0.07936508,0.31746032,0.46601942,0.69950739,0.58190709,0.41666667,0.80985915,0.6512605,0.57142857,0.17460317,0.25396825,84.91150503,19.06911131,107.905,0.147540983,0.37704918,0.475409836,-0.372860951
18887,Seby Zavala,CHW,61,205,48,32,14,0,2,22,21,0,0.092682926,0.312195121,0.11235955,0.403508771,0.269662921,0.207,0.323439011,0.283,0.382022471,0.326,0.346534653,110.517081,0.5507193,12.03384566,1.440934059,-1.875423853,2.002093727,0.296875,0.09243697,0.3697479,0.31724138,0.75,0.53485714,0.36956522,0.78181818,0.66025641,0.42016807,0.29411765,0.28571429,88.76306573,22.6819016,105.835,0.24137931,0.284482758,0.474137931,-0.386218464
13723,Jacob Stallings,MIA,114,384,77,61,12,0,4,25,34,0,0.075520833,0.216145833,0.069364162,0.279693486,0.222543352,0.221,0.26536679,0.274,0.291907514,0.312,0.292428198,66.05375548,-18.56984317,3.338720683,1.038226324,-3.424841508,-0.21219702,0.34939759,0.03383459,0.31954887,0.25690608,0.60933333,0.43622795,0.54301075,0.89277899,0.79160187,0.35338346,0.32330827,0.32330827,86.72631836,12.93679625,109.547,0.193181818,0.420454545,0.386363636,-0.388308879
16478,Kyle Schwarber,PHI,155,669,126,56,21,3,46,100,94,10,0.128550074,0.298953662,0.285961872,0.24024024,0.218370883,0.237,0.354578604,0.375,0.504332755,0.535,0.322869955,129.099344,21.35239052,-24.0735383,5.200408711,-1.265686669,2.130730356,0.43,0.2005277,0.54353562,0.21745152,0.59065551,0.40340514,0.49044586,0.81582054,0.72782084,0.43799472,0.36939314,0.19261214,93.25361536,19.18619359,114.765,0.156914893,0.332446808,0.510638297,-0.388702101
18126,LaMonte Wade Jr.,SFG,77,251,45,29,7,1,8,29,26,1,0.103585657,0.20318725,0.152073733,0.232704402,0.207373271,0.218,0.297782214,0.319,0.359447004,0.404,0.305220883,92.83553246,-2.61054797,-5.467491031,3.81007861,-0.521232562,0.058452152,0.509803921,0.09467456,0.33727811,0.23684211,0.64271457,0.44120603,0.64957265,0.90372671,0.83599089,0.40828402,0.37869822,0.21301775,87.70684412,21.11409846,109.298,0.185628742,0.317365269,0.497005988,-0.389818052
9777,Nolan Arenado,STL,148,620,163,90,42,1,30,73,103,5,0.083870967,0.116129032,0.240574506,0.289760348,0.292639138,0.266,0.381004755,0.339,0.533213644,0.445,0.358064516,149.2387332,35.53895046,11.80601643,2.584047209,0.070278608,7.210501365,0.722222222,0.08179959,0.38854806,0.31613432,0.66877256,0.48389867,0.67098446,0.90283401,0.82342502,0.47852761,0.32515337,0.19631902,88.70125192,21.71182801,111.425,0.204498977,0.296523517,0.498977505,-0.391323477
13590,Jesse Winker,SEA,136,547,100,71,15,0,14,51,53,0,0.153564899,0.188299817,0.125,0.251461988,0.219298245,0.249,0.312692641,0.345,0.344298245,0.403,0.34369287,109.7792315,2.541142711,-13.38991737,0.878151252,-3.478343145,0.677385505,0.81553398,0.0758427,0.34269663,0.18963922,0.66114983,0.43248093,0.58536585,0.87483531,0.81327801,0.38483146,0.35674157,0.25842697,87.69024762,16.83504094,109.982,0.205633802,0.388732394,0.405633802,-0.392404712
5417,Jose Altuve,HOU,141,604,158,91,39,0,28,103,57,18,0.109271523,0.144039735,0.233396585,0.314769975,0.299810246,0.269,0.396886724,0.354,0.533206831,0.44,0.387417218,164.4135436,44.13754978,2.024516791,5.044068354,0.356973531,6.852601034,0.758620689,0.07709751,0.29478458,0.28756058,0.61214953,0.43804159,0.71629213,0.91450382,0.84470821,0.51927438,0.31746032,0.16326531,85.91297895,16.13251885,109.764,0.203703703,0.409722222,0.386574074,-0.401400051
5933,Jean Segura,PHI,98,387,98,79,9,0,10,45,33,13,0.064599483,0.149870801,0.110169491,0.306620209,0.276836158,0.254,0.319867528,0.303,0.387005649,0.363,0.335917312,105.3648028,2.800770613,3.891783714,4.012991875,0.388582922,2.100545371,0.431034482,0.04377104,0.38383838,0.35567715,0.63001486,0.48717949,0.70769231,0.90801887,0.83187135,0.31313131,0.38720539,0.2996633,87.5712492,4.275552698,110.999,0.164983164,0.565656565,0.269360269,-0.401860115
27676,Vinnie Pasquantino,KCR,72,298,76,56,10,0,10,25,26,1,0.117449664,0.114093959,0.15503876,0.305555555,0.294573643,0.289,0.365011322,0.374,0.449612403,0.475,0.382550335,135.9328505,9.936553531,-5.775108397,1.458692363,-2.113119917,1.426529442,1.029411764,0.08849558,0.46902655,0.25621415,0.6627907,0.45813282,0.71641791,0.9122807,0.85714286,0.42035398,0.36283186,0.21681416,91.20263672,12.14420537,112.717,0.191111111,0.408888888,0.4,-0.40315842
19755,Shohei Ohtani,LAA,157,666,160,90,30,6,34,90,95,11,0.108108108,0.241741741,0.245733789,0.319796954,0.273037542,0.275,0.369624523,0.383,0.518771331,0.549,0.355855855,141.8700153,29.71678176,-16.41975212,4.727671284,-1.662622321,3.607780122,0.447204968,0.1682243,0.49766355,0.29270186,0.69713831,0.49253731,0.5862069,0.81071836,0.74322169,0.37149533,0.35046729,0.27803738,92.92500919,12.08633617,119.074,0.197647058,0.42117647,0.38117647,-0.410867317
17452,Jose Siri,- - -,104,325,64,42,13,2,7,53,24,14,0.061538461,0.332307692,0.126245847,0.304812834,0.212624584,0.207,0.268194289,0.261,0.338870431,0.323,0.267692307,74.92302051,-5.560864713,12.513916,7.76165595,3.610330314,1.809299032,0.185185185,0.06185567,0.32989691,0.36996904,0.66720517,0.51541502,0.46861925,0.76997579,0.6595092,0.40206186,0.35051546,0.24742268,87.17492547,15.37172916,111.997,0.210526315,0.426315789,0.363157894,-0.410901396
9774,Christian Vázquez,- - -,119,426,109,77,23,0,9,41,52,1,0.051643192,0.16197183,0.125628141,0.309597523,0.273869346,0.262,0.31228052,0.301,0.399497487,0.375,0.31455399,99.2368937,-6.060433232,10.69851907,1.816963136,-5.694617835,1.901634994,0.318840579,0.05120482,0.36445783,0.33627204,0.63961814,0.49203431,0.72284644,0.9141791,0.8505604,0.34036145,0.38253012,0.27710843,87.92091024,10.69940241,109.546,0.225903614,0.451807228,0.322289156,-0.417104097
15998,Cody Bellinger,LAD,144,550,106,57,27,3,19,70,68,14,0.069090909,0.272727272,0.178571428,0.255131964,0.21031746,0.213,0.284043855,0.278,0.388888888,0.354,0.265454545,83.17133736,-7.952776423,3.142171383,6.262304281,2.800941974,1.481514634,0.253333333,0.08333333,0.38055556,0.29907407,0.67485667,0.49847892,0.60681115,0.81674757,0.7576286,0.47222222,0.33333333,0.19444444,89.40806167,20.30555661,107.297,0.172222222,0.355555555,0.472222222,-0.436589261
13499,Tom Murphy,SEA,14,42,10,7,2,0,1,9,1,0,0.19047619,0.309523809,0.151515151,0.47368421,0.303030303,0.29,0.397362506,0.42,0.454545454,0.536,0.43902439,169.5543788,3.035509111,0.616264008,2.459033609,-0.251804285,0.522895713,0.615384615,0.19047619,0.57142857,0.24210526,0.6744186,0.44751381,0.47826087,0.77586207,0.69135802,0.45,0.25,0.3,94.28119507,13.43860779,110.546,0.3,0.35,0.35,-0.439265065
19983,Conner Capel,- - -,22,59,16,12,0,1,3,7,11,1,0.084745762,0.169491525,0.211538462,0.31707317,0.307692307,0.282,0.370631772,0.336,0.519230769,0.434,0.355932203,147.2563239,3.01817359,0.149960339,4.897434264,-0.085750628,0.534102163,0.5,0.06818182,0.31818182,0.23636364,0.62121212,0.44628099,0.61538462,0.84146341,0.78703704,0.34090909,0.43181818,0.22727273,87.56350153,7.898241737,108.47,0.227272727,0.431818181,0.34090909,-0.462433972
21127,Alejo Lopez,CIN,61,156,38,31,5,1,1,15,10,3,0.057692307,0.134615384,0.068965517,0.300813008,0.262068965,0.249,0.286003093,0.28,0.331034482,0.329,0.314102564,76.28840376,-4.623348306,-0.823544532,4.903981472,-0.325691264,-0.008428913,0.428571428,0.00806452,0.2016129,0.28571429,0.72887324,0.5061296,0.73170732,0.89855072,0.85121107,0.37903226,0.34677419,0.27419355,83.79463133,9.326938598,105.116,0.274193548,0.459677419,0.266129032,-0.465641945
27465,Spencer Torkelson,DET,110,404,73,48,16,1,8,38,28,0,0.091584158,0.245049504,0.116666667,0.25490196,0.202777777,0.223,0.271956468,0.302,0.319444444,0.374,0.284653465,75.86314903,-12.70220862,-8.019825399,2.350611097,-1.729109126,-0.834142551,0.373737373,0.08365019,0.41444867,0.2388664,0.64746544,0.45929149,0.49717514,0.8594306,0.77266576,0.42205323,0.31939163,0.25855513,90.50157294,14.98816943,111.543,0.190114068,0.403041825,0.406844106,-0.465672795
23378,Jose Barrero,CIN,48,174,25,20,3,0,2,13,10,4,0.051724137,0.436781609,0.054545455,0.264367816,0.151515151,0.14,0.182782447,0.18,0.206060606,0.211,0.195402298,5.708779948,-18.51519479,0.618315697,4.470119382,0.546735166,-1.250615842,0.118421052,0.02247191,0.34831461,0.39193084,0.74842767,0.56240602,0.36029412,0.80672269,0.64438503,0.39325843,0.37078652,0.23595506,87.50736912,17.69388273,108.573,0.170454545,0.397727272,0.431818181,-0.469622006
13757,Chris Taylor,LAD,118,454,89,51,25,3,10,45,43,10,0.096916299,0.352422907,0.151741294,0.336170212,0.221393034,0.195,0.297932882,0.277,0.373134328,0.34,0.303964757,92.66829644,-0.36463079,0.50886178,5.633309252,3.502662555,1.655000536,0.275,0.10204082,0.37959184,0.23329682,0.72727273,0.49949495,0.30516432,0.70876289,0.62184024,0.44081633,0.31020408,0.24897959,87.37289289,20.39318797,108.456,0.264462809,0.309917355,0.425619834,-0.469975073
20202,Brandon Marsh,- - -,134,461,104,71,18,4,11,49,52,10,0.060737527,0.342733188,0.139150944,0.360465116,0.245283018,0.226,0.296310935,0.287,0.384433962,0.372,0.294759825,89.50422427,-3.560253558,2.32576263,5.605785829,1.808150651,1.44145399,0.177215189,0.07352941,0.38235294,0.31977401,0.62689805,0.47648035,0.52650177,0.82525952,0.72706156,0.34926471,0.38602941,0.26470588,89.18023659,10.93062905,108.995,0.245283018,0.426415094,0.328301886,-0.472238617
20165,J.J. Matijevic,HOU,32,71,14,10,2,0,2,7,5,1,0.028169014,0.352112676,0.119402985,0.3,0.208955223,0.213,0.258075753,0.259,0.328358208,0.325,0.253521126,66.41591174,-2.618129282,-1.392598659,4.3436861,0.065109081,-0.185336373,0.08,0.02380952,0.4047619,0.38686131,0.64963504,0.51824818,0.39622642,0.83146067,0.66901408,0.35714286,0.33333333,0.30952381,88.76564825,8.86037772,109.369,0.166666666,0.571428571,0.261904761,-0.476819328
22184,Mark Vientos,NYM,16,41,6,4,1,0,1,3,3,0,0.121951219,0.292682926,0.111111111,0.217391304,0.166666666,0.187,0.251526865,0.28,0.277777777,0.329,0.268292682,62.76335921,-1.974747401,-1.618371964,0.76785714,-0.200963463,-0.22917167,0.416666666,0.08333333,0.45833333,0.24731183,0.75555556,0.49726776,0.60869565,0.75,0.71428571,0.375,0.29166667,0.33333333,93.29047648,13.12773768,111.904,0.041666666,0.5,0.458333333,-0.477511517
18054,Sam Haggerty,SEA,83,201,45,30,9,1,5,29,23,13,0.089552238,0.263681592,0.147727272,0.333333333,0.255681818,0.23,0.320011043,0.285,0.40340909,0.33,0.335,114.9458702,6.251637832,1.606976271,7.424183532,2.8711093,1.492602949,0.339622641,0.03968254,0.24603175,0.26553672,0.67454068,0.47755102,0.53191489,0.80544747,0.73219373,0.4047619,0.34126984,0.25396825,86.02814941,13.61588338,109.03,0.233333333,0.45,0.316666666,-0.478507563
21454,Lars Nootbaar,STL,108,347,66,33,16,3,14,53,40,4,0.146974063,0.204610951,0.220689656,0.247619047,0.227586206,0.247,0.341965784,0.346,0.448275862,0.414,0.340057636,122.5448884,9.577645706,2.664578438,5.531936111,0.488481889,2.538759743,0.718309859,0.12053571,0.45982143,0.20634921,0.56752874,0.38732901,0.62237762,0.83037975,0.77509294,0.42410714,0.36607143,0.20982143,91.74958084,10.70126106,112.991,0.173515981,0.438356164,0.388127853,-0.481517274
3473,Anthony Rizzo,NYY,130,548,104,50,21,1,32,77,75,6,0.105839416,0.184306569,0.255913979,0.215568862,0.223655913,0.239,0.352340449,0.349,0.479569892,0.454,0.33759124,131.4227477,17.18652587,-10.93035603,3.690712589,-2.190720455,2.476663253,0.574257425,0.10928962,0.40710383,0.2985782,0.62062441,0.45975379,0.61904762,0.86737805,0.78681771,0.48087432,0.29508197,0.22404372,89.4057149,19.33560841,113.284,0.175342465,0.331506849,0.493150684,-0.485091718
10200,Tucker Barnhart,DET,94,308,62,51,10,0,1,16,16,0,0.081168831,0.24025974,0.046263345,0.296116504,0.220640569,0.201,0.253100894,0.244,0.266903914,0.264,0.286644951,62.55150922,-14.22549744,6.930096149,0.607973415,-1.246164301,0.256810048,0.337837837,0.01923077,0.25480769,0.27622378,0.63621262,0.46081772,0.58860759,0.89295039,0.80406654,0.36538462,0.34615385,0.28846154,84.51455704,10.07384292,105.167,0.161764705,0.534313725,0.303921568,-0.485333772
12158,Austin Barnes,LAD,62,212,38,24,6,0,8,31,26,2,0.12735849,0.174528301,0.167597766,0.222222222,0.212290502,0.21,0.314828657,0.298,0.379888268,0.329,0.323809523,104.2211934,-1.097225229,6.521867067,3.558499975,-2.136947815,1.335315777,0.729729729,0.04827586,0.35172414,0.15733333,0.62315789,0.41764706,0.52542373,0.90540541,0.84225352,0.3862069,0.31724138,0.29655172,87.36402399,13.58281525,107.809,0.147887323,0.422535211,0.429577464,-0.501135922
11476,Odúbel Herrera,PHI,62,197,44,29,9,1,5,23,21,6,0.055837563,0.213197969,0.140540541,0.280575539,0.237837837,0.225,0.286916233,0.272,0.378378378,0.348,0.279187817,82.83355456,-3.119256718,1.737063468,6.21688478,0.809842262,0.566442557,0.261904761,0.04861111,0.375,0.38560411,0.67816092,0.52374491,0.59333333,0.90677966,0.78497409,0.42361111,0.27777778,0.29861111,86.92363141,4.044896846,111.232,0.126760563,0.577464788,0.295774647,-0.503913293
5452,Ji Man Choi,TBR,113,419,83,50,22,0,11,36,52,0,0.138424821,0.293556085,0.154494382,0.32,0.233146067,0.236,0.322255753,0.337,0.387640449,0.413,0.341288782,114.2154273,2.353525998,-5.748680115,0.719780215,-4.349042887,1.034928545,0.471544715,0.11864407,0.47457627,0.21486762,0.64568765,0.41576087,0.47393365,0.78158845,0.69673203,0.41525424,0.34322034,0.24152542,92.23272939,10.59140521,111.068,0.229787234,0.451063829,0.319148936,-0.504571035
18365,Lewin Díaz,MIA,58,174,27,18,4,0,5,12,11,1,0.06321839,0.310344827,0.11875,0.213592233,0.16875,0.167,0.227653023,0.219,0.2875,0.262,0.224137931,40.26605198,-11.9594767,-0.507113934,2.449763786,0.11634894,-0.680455303,0.203703703,0.05555556,0.28703704,0.34491979,0.58379888,0.46174863,0.62790698,0.84210526,0.76035503,0.4537037,0.33333333,0.21296296,88.32505968,15.60811135,112.044,0.166666666,0.37037037,0.462962962,-0.50682326
19813,Charles Leblanc,MIA,48,169,41,27,10,0,4,18,11,4,0.071005917,0.313609467,0.141025641,0.373737373,0.262820512,0.218,0.318058508,0.285,0.403846153,0.368,0.319526627,102.0829977,0.807121028,-0.603709526,3.600431542,0.398122389,0.631788746,0.226415094,0.08737864,0.31067961,0.25663717,0.60833333,0.43776824,0.45977011,0.88127854,0.76143791,0.46601942,0.2038835,0.33009709,87.3049843,16.93370625,109.005,0.235294117,0.362745098,0.401960784,-0.508645653
